# Ping Session Summary -- 2026-06-09

| Ticker | Type | Bars | Decisions | GO | Conditional | Null | First Bar | Last Bar |
|---|---|---|---|---|---|---|---|---|
| ARM | candidate | 41 | 0 | 0 | 0 | 41 | 10:16:00 | 10:56:00 |
| BKR | candidate | 223 | 0 | 0 | 160 | 63 | 10:16:00 | 13:59:00 |
| CAT | candidate | 183 | 0 | 0 | 120 | 63 | 10:57:00 | 13:59:00 |
| MPC | candidate | 181 | 0 | 0 | 125 | 56 | 10:16:00 | 13:59:00 |
| SPY | etf | 151 | 0 | 0 | 0 | 151 | 05:59:00 | 08:48:00 |
| VLO | candidate | 197 | 0 | 0 | 140 | 57 | 10:16:00 | 13:59:00 |
| XLB | etf | 11 | 0 | 0 | 0 | 11 | 05:24:00 | 08:10:00 |
| XLC | etf | 29 | 0 | 0 | 0 | 29 | 05:25:00 | 08:45:00 |
| XLE | etf | 81 | 0 | 0 | 0 | 81 | 05:44:00 | 08:47:00 |
| XLF | etf | 43 | 0 | 0 | 0 | 43 | 05:42:00 | 08:46:00 |
| XLI | etf | 14 | 0 | 0 | 0 | 14 | 05:16:00 | 08:37:00 |
| XLK | etf | 78 | 0 | 0 | 0 | 78 | 05:34:00 | 08:45:00 |
| XLP | etf | 21 | 0 | 0 | 0 | 21 | 05:36:00 | 08:44:00 |
| XLRE | etf | 14 | 0 | 0 | 0 | 14 | 05:09:00 | 08:09:00 |
| XLU | etf | 44 | 0 | 0 | 0 | 44 | 05:25:00 | 08:45:00 |
| XLV | etf | 37 | 0 | 0 | 0 | 37 | 05:40:00 | 08:40:00 |
| XLY | etf | 23 | 0 | 0 | 0 | 23 | 05:25:00 | 08:43:00 |
| XOM | candidate | 224 | 0 | 0 | 100 | 124 | 10:16:00 | 13:59:00 |
