# Ping Session Summary -- 2026-06-03

| Ticker | Type | Bars | Decisions | GO | Conditional | Null | First Bar | Last Bar |
|---|---|---|---|---|---|---|---|---|
| AAPL | candidate | 221 | 0 | 0 | 144 | 77 | 09:30:01 | 13:42:00 |
| AVGO | candidate | 135 | 0 | 0 | 60 | 75 | 10:56:00 | 13:41:00 |
| CAT | candidate | 171 | 0 | 0 | 0 | 171 | 10:16:00 | 13:42:00 |
| CSCO | candidate | 134 | 0 | 0 | 120 | 14 | 10:56:00 | 13:09:00 |
| LRCX | candidate | 133 | 0 | 0 | 119 | 14 | 10:56:00 | 13:09:00 |
| MU | candidate | 134 | 0 | 60 | 60 | 14 | 10:56:00 | 13:09:00 |
| SPY | etf | 156 | 0 | 0 | 0 | 156 | 05:59:00 | 08:48:00 |
| XLB | etf | 18 | 0 | 0 | 0 | 18 | 05:31:00 | 08:45:00 |
| XLC | etf | 20 | 0 | 0 | 0 | 20 | 05:40:00 | 08:28:00 |
| XLE | etf | 100 | 0 | 0 | 0 | 100 | 05:58:00 | 08:48:00 |
| XLF | etf | 45 | 0 | 0 | 0 | 45 | 05:31:00 | 08:46:00 |
| XLI | etf | 23 | 0 | 0 | 0 | 23 | 05:40:00 | 08:47:00 |
| XLK | etf | 77 | 0 | 0 | 0 | 77 | 05:56:00 | 08:47:00 |
| XLP | etf | 34 | 0 | 0 | 0 | 34 | 05:27:00 | 08:38:00 |
| XLRE | etf | 15 | 0 | 0 | 0 | 15 | 05:33:00 | 08:33:00 |
| XLU | etf | 32 | 0 | 0 | 0 | 32 | 05:27:00 | 08:40:00 |
| XLV | etf | 37 | 0 | 0 | 0 | 37 | 05:52:00 | 08:45:00 |
| XLY | etf | 52 | 0 | 0 | 0 | 52 | 05:31:00 | 08:47:00 |
