# Ping Session Summary -- 2026-06-05

| Ticker | Type | Bars | Decisions | GO | Conditional | Null | First Bar | Last Bar |
|---|---|---|---|---|---|---|---|---|
| ABBV | candidate | 262 | 0 | 0 | 141 | 121 | 09:30:29 | 13:59:00 |
| AMT | candidate | 146 | 0 | 0 | 96 | 50 | 10:57:00 | 13:58:00 |
| EQIX | candidate | 103 | 0 | 0 | 65 | 38 | 10:56:00 | 13:59:00 |
| LLY | candidate | 270 | 0 | 0 | 206 | 64 | 09:30:28 | 13:59:00 |
| SPY | etf | 144 | 0 | 0 | 0 | 144 | 05:59:00 | 08:48:00 |
| XLB | etf | 10 | 0 | 0 | 0 | 10 | 04:30:00 | 08:37:00 |
| XLC | etf | 14 | 0 | 0 | 0 | 14 | 05:30:00 | 08:44:00 |
| XLE | etf | 71 | 0 | 0 | 0 | 71 | 05:43:00 | 08:47:00 |
| XLF | etf | 59 | 0 | 0 | 0 | 59 | 05:38:00 | 08:46:00 |
| XLI | etf | 26 | 0 | 0 | 0 | 26 | 04:15:00 | 08:46:00 |
| XLK | etf | 82 | 0 | 0 | 0 | 82 | 05:46:00 | 08:47:00 |
| XLP | etf | 40 | 0 | 0 | 0 | 40 | 05:31:00 | 08:40:00 |
| XLRE | etf | 21 | 0 | 0 | 0 | 21 | 05:22:00 | 08:26:00 |
| XLU | etf | 37 | 0 | 0 | 0 | 37 | 05:23:00 | 08:43:00 |
| XLV | etf | 68 | 0 | 0 | 0 | 68 | 05:52:00 | 08:47:00 |
| XLY | etf | 23 | 0 | 0 | 0 | 23 | 05:26:00 | 08:48:00 |
