# Ping Session Summary -- 2026-06-08

| Ticker | Type | Bars | Decisions | GO | Conditional | Null | First Bar | Last Bar |
|---|---|---|---|---|---|---|---|---|
| C | candidate | 171 | 0 | 0 | 54 | 117 | 10:56:00 | 13:59:00 |
| JPM | candidate | 252 | 0 | 0 | 192 | 60 | 15:59:00 | 13:59:00 |
| MS | candidate | 132 | 0 | 0 | 85 | 47 | 10:57:00 | 13:59:00 |
| SPY | etf | 154 | 0 | 0 | 0 | 154 | 05:59:00 | 08:48:00 |
| WFC | candidate | 176 | 0 | 0 | 59 | 117 | 10:57:00 | 13:59:00 |
| XLB | etf | 42 | 0 | 0 | 0 | 42 | 05:08:00 | 08:36:00 |
| XLC | etf | 43 | 0 | 0 | 0 | 43 | 04:11:00 | 08:33:00 |
| XLE | etf | 91 | 0 | 0 | 0 | 91 | 05:53:00 | 08:46:00 |
| XLF | etf | 69 | 0 | 0 | 0 | 69 | 05:40:00 | 08:47:00 |
| XLI | etf | 27 | 0 | 0 | 0 | 27 | 05:08:00 | 08:43:00 |
| XLK | etf | 85 | 0 | 0 | 0 | 85 | 05:53:00 | 08:48:00 |
| XLP | etf | 44 | 0 | 0 | 0 | 44 | 05:45:00 | 08:48:00 |
| XLRE | etf | 38 | 0 | 0 | 0 | 38 | 05:36:00 | 08:29:00 |
| XLU | etf | 57 | 0 | 0 | 0 | 57 | 05:51:00 | 08:47:00 |
| XLV | etf | 70 | 0 | 0 | 0 | 70 | 05:51:00 | 08:47:00 |
| XLY | etf | 41 | 0 | 0 | 0 | 41 | 05:39:00 | 08:46:00 |
