# Ping Session Summary -- 2026-06-17

| Ticker | Type | Bars | Decisions | GO | Conditional | Null | First Bar | Last Bar |
|---|---|---|---|---|---|---|---|---|
| AAPL | candidate | 181 | 0 | 0 | 118 | 63 | 10:58:00 | 13:59:00 |
| ADBE | candidate | 181 | 0 | 0 | 118 | 63 | 10:58:00 | 13:59:00 |
| AEP | candidate | 268 | 0 | 0 | 86 | 182 | 09:30:01 | 13:59:00 |
| AMZN | candidate | 182 | 0 | 0 | 118 | 64 | 10:58:00 | 13:59:00 |
| ANET | candidate | 181 | 0 | 0 | 118 | 63 | 10:58:00 | 13:59:00 |
| ARM | candidate | 227 | 0 | 0 | 164 | 63 | 09:30:01 | 13:59:00 |
| AVGO | candidate | 229 | 0 | 0 | 165 | 64 | 09:30:01 | 13:59:00 |
| BAC | candidate | 183 | 0 | 0 | 59 | 124 | 10:57:00 | 13:59:00 |
| D | candidate | 221 | 0 | 0 | 0 | 221 | 10:17:00 | 13:59:00 |
| GOOGL | candidate | 181 | 0 | 0 | 118 | 63 | 10:58:00 | 13:59:00 |
| IBM | candidate | 177 | 0 | 0 | 116 | 61 | 10:58:00 | 13:59:00 |
| JPM | candidate | 223 | 0 | 0 | 159 | 64 | 10:17:00 | 13:59:00 |
| LRCX | candidate | 181 | 0 | 0 | 118 | 63 | 10:58:00 | 13:59:00 |
| META | candidate | 181 | 0 | 0 | 118 | 63 | 10:58:00 | 13:59:00 |
| MS | candidate | 181 | 0 | 0 | 117 | 64 | 10:57:00 | 13:59:00 |
| MSFT | candidate | 181 | 0 | 0 | 118 | 63 | 10:58:00 | 13:59:00 |
| MU | candidate | 181 | 0 | 0 | 118 | 63 | 10:58:00 | 13:59:00 |
| NVDA | candidate | 181 | 0 | 0 | 118 | 63 | 10:58:00 | 13:59:00 |
| PG | candidate | 268 | 0 | 0 | 45 | 223 | 09:30:10 | 13:59:00 |
| PLTR | candidate | 181 | 0 | 0 | 118 | 63 | 10:58:00 | 13:59:00 |
| SMCI | candidate | 182 | 0 | 0 | 118 | 64 | 10:58:00 | 13:59:00 |
| SPY | etf | 147 | 0 | 0 | 0 | 147 | 05:58:00 | 08:48:00 |
| TSLA | candidate | 181 | 0 | 0 | 118 | 63 | 10:58:00 | 13:59:00 |
| TSM | candidate | 228 | 0 | 0 | 165 | 63 | 09:30:30 | 13:59:00 |
| WFC | candidate | 183 | 0 | 0 | 59 | 124 | 10:57:00 | 13:59:00 |
| XLB | etf | 17 | 0 | 0 | 0 | 17 | 04:56:00 | 08:30:00 |
| XLC | etf | 17 | 0 | 0 | 0 | 17 | 05:26:00 | 08:28:00 |
| XLE | etf | 71 | 0 | 0 | 0 | 71 | 05:49:00 | 08:47:00 |
| XLF | etf | 46 | 0 | 0 | 0 | 46 | 05:50:00 | 08:45:00 |
| XLI | etf | 27 | 0 | 0 | 0 | 27 | 05:24:00 | 08:30:00 |
| XLK | etf | 71 | 0 | 0 | 0 | 71 | 05:55:00 | 08:45:00 |
| XLP | etf | 16 | 0 | 0 | 0 | 16 | 05:48:00 | 08:28:00 |
| XLRE | etf | 20 | 0 | 0 | 0 | 20 | 05:27:00 | 08:41:00 |
| XLU | etf | 37 | 0 | 0 | 0 | 37 | 05:53:00 | 08:42:00 |
| XLV | etf | 24 | 0 | 0 | 0 | 24 | 05:36:00 | 08:28:00 |
| XLY | etf | 19 | 0 | 0 | 0 | 19 | 05:27:00 | 08:32:00 |
