# Ping pBC Anchor -- 2026-06-20

| anchor_time | ticker | strategy_id | anchor_pbc | anchor_pbc_state | anchor_price_position | anchor_lb_slope | anchor_ub_slope | bars_used |
|---|---|---|---|---|---|---|---|---|
| 10:15 | AAPL | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 10:55 | AAPL | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 11:55 | AAPL | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 12:55 | AAPL | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 10:15 | ADBE | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 10:55 | ADBE | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 11:55 | ADBE | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 12:55 | ADBE | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 10:15 | AMZN | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 10:55 | AMZN | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 11:55 | AMZN | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 12:55 | AMZN | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 10:15 | ANET | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 10:55 | ANET | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 11:55 | ANET | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 12:55 | ANET | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 10:15 | ARM | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 10:55 | ARM | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 11:55 | ARM | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 12:55 | ARM | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 10:15 | AVGO | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 10:55 | AVGO | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 11:55 | AVGO | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 12:55 | AVGO | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 08:55 | GE | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 10:15 | GE | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 10:55 | GE | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 11:55 | GE | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 12:55 | GE | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 08:55 | GEV | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 10:15 | GEV | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 10:55 | GEV | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 11:55 | GEV | Cycle1_LongOnly |  |  |  |  |  | 0 |
