# Ping Session Summary -- 2026-06-02

| Ticker | Type | Bars | Decisions | GO | Conditional | Null | First Bar | Last Bar |
|---|---|---|---|---|---|---|---|---|
| AVGO | candidate | 270 | 0 | 0 | 46 | 224 | 09:30:02 | 13:59:00 |
| MU | candidate | 270 | 0 | 0 | 46 | 224 | 09:30:02 | 13:59:00 |
| NVDA | candidate | 270 | 0 | 0 | 46 | 224 | 09:30:02 | 13:59:00 |
| SPY | etf | 155 | 0 | 0 | 0 | 155 | 05:58:00 | 08:48:00 |
| XLB | etf | 15 | 0 | 0 | 0 | 15 | 05:00:00 | 08:45:00 |
| XLC | etf | 11 | 0 | 0 | 0 | 11 | 04:20:00 | 08:10:00 |
| XLE | etf | 79 | 0 | 0 | 0 | 79 | 05:53:00 | 08:46:00 |
| XLF | etf | 31 | 0 | 0 | 0 | 31 | 05:40:00 | 08:36:00 |
| XLI | etf | 16 | 0 | 0 | 0 | 16 | 05:42:00 | 08:47:00 |
| XLK | etf | 77 | 0 | 0 | 0 | 77 | 05:53:00 | 08:46:00 |
| XLP | etf | 21 | 0 | 0 | 0 | 21 | 05:13:00 | 08:47:00 |
| XLRE | etf | 9 | 0 | 0 | 0 | 9 | 05:40:00 | 07:25:00 |
| XLU | etf | 47 | 0 | 0 | 0 | 47 | 05:42:00 | 08:46:00 |
| XLV | etf | 37 | 0 | 0 | 0 | 37 | 05:33:00 | 08:43:00 |
| XLY | etf | 16 | 0 | 0 | 0 | 16 | 05:25:00 | 08:38:00 |
| XOM | candidate | 181 | 0 | 0 | 118 | 63 | 10:57:00 | 13:59:00 |
