# Ping Session Summary -- 2026-08-12

| Ticker | Type | Bars | Decisions | GO | Conditional | Null | First Bar | Last Bar |
|---|---|---|---|---|---|---|---|---|
| AEP | candidate | 193 | 0 | 0 | 0 | 193 | 10:17:00 | 13:59:00 |
| AMGN | candidate | 151 | 0 | 0 | 54 | 97 | 10:56:00 | 13:58:00 |
| ARM | candidate | 55 | 0 | 0 | 0 | 55 | 12:57:00 | 13:59:00 |
| COST | candidate | 92 | 0 | 0 | 42 | 50 | 11:58:00 | 13:59:00 |
| D | candidate | 147 | 0 | 0 | 0 | 147 | 10:56:00 | 13:59:00 |
| DIA | candidate | 237 | 0 | 0 | 0 | 237 | 09:30:25 | 13:58:00 |
| ETR | candidate | 171 | 0 | 0 | 0 | 171 | 10:17:00 | 13:59:00 |
| GEV | candidate | 47 | 0 | 0 | 0 | 47 | 12:58:00 | 13:58:00 |
| GOOGL | candidate | 210 | 0 | 0 | 152 | 58 | 10:17:00 | 13:59:00 |
| IWM | candidate | 258 | 0 | 0 | 0 | 258 | 09:30:25 | 13:59:00 |
| LLY | candidate | 234 | 0 | 0 | 46 | 188 | 09:30:22 | 13:58:00 |
| META | candidate | 56 | 0 | 0 | 0 | 56 | 12:57:00 | 13:59:00 |
| MPC | candidate | 220 | 0 | 0 | 172 | 48 | 09:30:10 | 13:59:00 |
| NEE | candidate | 160 | 0 | 0 | 0 | 160 | 10:56:00 | 13:59:00 |
| PG | candidate | 201 | 0 | 0 | 148 | 53 | 10:17:00 | 13:58:00 |
| PSX | candidate | 209 | 0 | 0 | 41 | 168 | 09:30:15 | 13:59:00 |
| QQQ | candidate | 261 | 0 | 0 | 0 | 261 | 09:30:18 | 13:59:00 |
| SHW | candidate | 45 | 0 | 0 | 0 | 45 | 09:30:03 | 10:15:00 |
| SO | candidate | 187 | 0 | 0 | 92 | 95 | 10:16:00 | 13:59:00 |
| SPY | candidate | 236 | 0 | 0 | 0 | 236 | 09:30:25 | 13:59:00 |
| SPY | etf | 197 | 0 | 0 | 0 | 197 | 05:57:00 | 09:58:00 |
| TGT | candidate | 100 | 0 | 0 | 0 | 100 | 11:57:00 | 13:59:00 |
| TMO | candidate | 147 | 0 | 0 | 0 | 147 | 10:56:00 | 13:59:00 |
| V | candidate | 107 | 0 | 0 | 51 | 56 | 11:58:00 | 13:59:00 |
| VLO | candidate | 230 | 0 | 0 | 45 | 185 | 09:30:07 | 13:59:00 |
| WMT | candidate | 109 | 0 | 0 | 54 | 55 | 11:58:00 | 13:59:00 |
| XLB | candidate | 216 | 0 | 0 | 0 | 216 | 09:30:22 | 13:58:00 |
| XLB | etf | 49 | 0 | 0 | 0 | 49 | 05:19:00 | 09:58:00 |
| XLC | candidate | 216 | 0 | 0 | 0 | 216 | 09:30:15 | 13:59:00 |
| XLC | etf | 43 | 0 | 0 | 0 | 43 | 05:18:00 | 09:58:00 |
| XLE | candidate | 224 | 0 | 0 | 0 | 224 | 09:30:25 | 13:59:00 |
| XLE | etf | 142 | 0 | 0 | 0 | 142 | 05:56:00 | 09:58:00 |
| XLF | candidate | 223 | 0 | 0 | 0 | 223 | 09:30:32 | 13:59:00 |
| XLF | etf | 98 | 0 | 0 | 0 | 98 | 05:37:00 | 09:58:00 |
| XLI | candidate | 214 | 0 | 0 | 0 | 214 | 09:30:24 | 13:59:00 |
| XLI | etf | 67 | 0 | 0 | 0 | 67 | 05:43:00 | 09:58:00 |
| XLK | candidate | 219 | 0 | 0 | 0 | 219 | 09:30:23 | 13:59:00 |
| XLK | etf | 120 | 0 | 0 | 0 | 120 | 05:54:00 | 09:58:00 |
| XLP | candidate | 212 | 0 | 0 | 0 | 212 | 09:30:25 | 13:59:00 |
| XLP | etf | 74 | 0 | 0 | 0 | 74 | 05:49:00 | 09:58:00 |
| XLRE | candidate | 206 | 0 | 0 | 0 | 206 | 09:30:22 | 13:59:00 |
| XLRE | etf | 60 | 0 | 0 | 0 | 60 | 05:02:00 | 09:57:00 |
| XLU | candidate | 219 | 0 | 0 | 0 | 219 | 09:30:25 | 13:59:00 |
| XLU | etf | 102 | 0 | 0 | 0 | 102 | 05:51:00 | 09:58:00 |
| XLV | candidate | 219 | 0 | 0 | 0 | 219 | 09:30:23 | 13:59:00 |
| XLV | etf | 88 | 0 | 0 | 0 | 88 | 05:34:00 | 09:58:00 |
| XLY | candidate | 214 | 0 | 0 | 0 | 214 | 09:30:25 | 13:59:00 |
| XLY | etf | 47 | 0 | 0 | 0 | 47 | 05:33:00 | 09:58:00 |
