# Ping Session Summary -- 2026-08-26

| Ticker | Type | Bars | Decisions | GO | Conditional | Null | First Bar | Last Bar |
|---|---|---|---|---|---|---|---|---|
| AEM | candidate | 237 | 0 | 0 | 0 | 237 | 09:30:20 | 13:59:00 |
| AEM | etf | 110 | 0 | 0 | 0 | 110 | 05:52:00 | 09:58:00 |
| ARM | candidate | 176 | 0 | 0 | 56 | 120 | 10:57:00 | 13:59:00 |
| AU | candidate | 238 | 0 | 0 | 0 | 238 | 09:30:12 | 13:59:00 |
| AU | etf | 138 | 0 | 0 | 0 | 138 | 05:59:00 | 09:58:00 |
| CAT | candidate | 233 | 0 | 0 | 20 | 213 | 09:30:17 | 13:59:00 |
| CAT | etf | 105 | 0 | 0 | 105 | 0 | 05:38:00 | 09:58:00 |
| DIA | candidate | 247 | 0 | 0 | 0 | 247 | 09:30:20 | 13:58:00 |
| FCX | candidate | 241 | 0 | 0 | 0 | 241 | 09:30:14 | 13:59:00 |
| FCX | etf | 146 | 0 | 0 | 0 | 146 | 05:58:00 | 09:58:00 |
| GE | candidate | 217 | 0 | 0 | 0 | 217 | 10:18:00 | 13:59:00 |
| GEV | candidate | 213 | 0 | 0 | 35 | 178 | 10:17:00 | 13:59:00 |
| GOLD | candidate | 130 | 0 | 0 | 0 | 130 | 09:30:11 | 13:56:00 |
| GOLD | etf | 41 | 0 | 0 | 0 | 41 | 05:11:00 | 09:54:00 |
| GOOGL | candidate | 220 | 0 | 0 | 98 | 122 | 10:18:00 | 13:59:00 |
| IWM | candidate | 269 | 0 | 0 | 0 | 269 | 09:30:21 | 13:59:00 |
| JNJ | candidate | 258 | 0 | 0 | 46 | 212 | 09:30:10 | 13:59:00 |
| KO | candidate | 122 | 0 | 0 | 59 | 63 | 11:57:00 | 13:59:00 |
| LIN | candidate | 202 | 0 | 0 | 0 | 202 | 10:17:00 | 13:59:00 |
| MA | candidate | 119 | 0 | 0 | 59 | 60 | 11:57:00 | 13:59:00 |
| META | candidate | 181 | 0 | 0 | 0 | 181 | 10:57:00 | 13:59:00 |
| NEM | candidate | 243 | 0 | 0 | 60 | 183 | 09:30:21 | 13:59:00 |
| NEM | etf | 142 | 0 | 0 | 142 | 0 | 05:51:00 | 09:58:00 |
| NUE | candidate | 178 | 0 | 0 | 14 | 164 | 09:30:14 | 13:59:00 |
| NUE | etf | 41 | 0 | 0 | 41 | 0 | 05:15:00 | 09:57:00 |
| NVDA | candidate | 121 | 0 | 0 | 0 | 121 | 11:57:00 | 13:59:00 |
| PAAS | candidate | 237 | 0 | 0 | 0 | 237 | 09:30:15 | 13:59:00 |
| PAAS | etf | 94 | 0 | 0 | 0 | 94 | 05:41:00 | 09:58:00 |
| PG | candidate | 256 | 0 | 0 | 138 | 118 | 09:30:16 | 13:59:00 |
| QQQ | candidate | 269 | 0 | 0 | 0 | 269 | 09:30:19 | 13:59:00 |
| RGLD | candidate | 181 | 0 | 0 | 0 | 181 | 09:30:19 | 13:57:00 |
| RGLD | etf | 47 | 0 | 0 | 0 | 47 | 04:01:00 | 09:57:00 |
| SCCO | candidate | 167 | 0 | 0 | 0 | 167 | 09:30:03 | 13:58:00 |
| SCCO | etf | 65 | 0 | 0 | 0 | 65 | 05:39:00 | 09:56:00 |
| SHW | candidate | 231 | 0 | 0 | 40 | 191 | 09:30:10 | 13:59:00 |
| SO | candidate | 209 | 0 | 0 | 149 | 60 | 10:18:00 | 13:59:00 |
| SPY | candidate | 241 | 0 | 0 | 0 | 241 | 09:30:20 | 13:59:00 |
| SPY | etf | 204 | 0 | 0 | 0 | 204 | 05:59:00 | 09:58:00 |
| STLD | candidate | 159 | 0 | 0 | 0 | 159 | 09:30:11 | 13:59:00 |
| STLD | etf | 26 | 0 | 0 | 0 | 26 | 19:13:00 | 09:57:00 |
| V | candidate | 122 | 0 | 0 | 59 | 63 | 11:57:00 | 13:59:00 |
| XLB | candidate | 238 | 0 | 0 | 0 | 238 | 09:30:16 | 13:59:00 |
| XLB | etf | 49 | 0 | 0 | 0 | 49 | 04:35:00 | 09:58:00 |
| XLC | candidate | 240 | 0 | 0 | 0 | 240 | 09:30:21 | 13:58:00 |
| XLC | etf | 54 | 0 | 0 | 0 | 54 | 05:16:00 | 09:57:00 |
| XLE | candidate | 242 | 0 | 0 | 0 | 242 | 09:30:20 | 13:59:00 |
| XLE | etf | 141 | 0 | 0 | 0 | 141 | 05:57:00 | 09:58:00 |
| XLF | candidate | 246 | 0 | 0 | 0 | 246 | 09:30:18 | 13:59:00 |
| XLF | etf | 75 | 0 | 0 | 0 | 75 | 05:33:00 | 09:58:00 |
| XLI | candidate | 243 | 0 | 0 | 0 | 243 | 09:30:19 | 13:59:00 |
| XLI | etf | 51 | 0 | 0 | 0 | 51 | 05:20:00 | 09:58:00 |
| XLK | candidate | 239 | 0 | 0 | 0 | 239 | 09:30:19 | 13:59:00 |
| XLK | etf | 82 | 0 | 0 | 0 | 82 | 05:47:00 | 09:58:00 |
| XLP | candidate | 240 | 0 | 0 | 0 | 240 | 09:30:21 | 13:59:00 |
| XLP | etf | 52 | 0 | 0 | 0 | 52 | 04:26:00 | 09:58:00 |
| XLRE | candidate | 212 | 0 | 0 | 0 | 212 | 09:30:21 | 13:58:00 |
| XLRE | etf | 35 | 0 | 0 | 0 | 35 | 05:20:00 | 09:58:00 |
| XLU | candidate | 238 | 0 | 0 | 0 | 238 | 09:30:16 | 13:59:00 |
| XLU | etf | 76 | 0 | 0 | 0 | 76 | 05:34:00 | 09:58:00 |
| XLV | candidate | 243 | 0 | 0 | 0 | 243 | 09:30:20 | 13:59:00 |
| XLV | etf | 67 | 0 | 0 | 0 | 67 | 05:33:00 | 09:57:00 |
