# Ping pBC Anchor -- 2026-08-27

| anchor_time | ticker | strategy_id | anchor_pbc | anchor_pbc_state | anchor_price_position | anchor_lb_slope | anchor_ub_slope | bars_used |
|---|---|---|---|---|---|---|---|---|
| 12:56 | AEP | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 10:16 | ARM | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 10:56 | ARM | Cycle1_LongOnly | 6.093854 | MIXED | 1.4339 | -5.524184 | -11.618038 | 39 |
| 11:56 | ARM | Cycle1_LongOnly | 4.026079 | NEGATIVE_BAND_COMPRESSION | 1.1761 | -0.719939 | -4.746018 | 58 |
| 12:56 | ARM | Cycle1_LongOnly | 11.563853 | NEGATIVE_BAND_COMPRESSION | 1.0202 | -0.829051 | -12.392904 | 48 |
| 11:56 | BRK-B | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 12:56 | BRK-B | Cycle1_LongOnly | -0.207919 | MIXED | -0.1858 | 0.0 | 0.207919 | 53 |
| 12:56 | CAT | Cycle1_LongOnly | -7.712998 | MIXED | 0.5106 | -2.491052 | 5.221946 | 51 |
| 11:56 | COST | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 12:56 | COST | Cycle1_LongOnly | -1.017752 | NEGATIVE_COMPRESSION | -1.8805 | 0.0 | 1.017752 | 52 |
| 12:56 | ETR | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 11:56 | GE | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 12:56 | GE | Cycle1_LongOnly | 0.029698 | MIXED | -0.0769 | 0.0 | -0.029698 | 55 |
| 10:56 | GEV | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 11:56 | GEV | Cycle1_LongOnly | -0.846102 | MIXED | 0.717 | 0.0 | 0.846102 | 58 |
| 12:56 | GEV | Cycle1_LongOnly | -29.930309 | MIXED | 0.6986 | 0.0 | 29.930309 | 52 |
| 10:56 | GILD | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 11:56 | GILD | Cycle1_LongOnly | 0.074228 | NEGATIVE_BAND_COMPRESSION | 0.7498 | 0.0 | -0.074228 | 59 |
| 12:56 | GILD | Cycle1_LongOnly | 0.027914 | NEGATIVE_BAND_COMPRESSION | 0.413 | 0.0 | -0.027914 | 51 |
| 10:16 | GOOGL | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 10:56 | GOOGL | Cycle1_LongOnly | -2.38785 | MIXED | 0.0719 | 0.0 | 2.38785 | 39 |
| 11:56 | GOOGL | Cycle1_LongOnly | 0.050563 | MIXED | 0.1714 | 0.126408 | 0.075845 | 59 |
| 12:56 | GOOGL | Cycle1_LongOnly | -1.198485 | MIXED | 0.2205 | -1.198485 | 0.0 | 57 |
| 11:56 | JPM | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 12:56 | JPM | Cycle1_LongOnly | 0.137282 | MIXED | 0.0025 | 0.015231 | -0.122051 | 55 |
| 11:56 | LIN | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 12:56 | LIN | Cycle1_LongOnly | -1.21456 | MIXED | -0.1077 | 0.0 | 1.21456 | 50 |
| 10:16 | META | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 10:56 | META | Cycle1_LongOnly | -11.203975 | MIXED | 0.5631 | -5.207841 | 5.996134 | 39 |
| 11:56 | META | Cycle1_LongOnly | -10.146613 | MIXED | 0.4267 | 0.0 | 10.146613 | 58 |
| 12:56 | META | Cycle1_LongOnly | -2.387524 | MIXED | 0.4462 | 0.0 | 2.387524 | 57 |
| 11:56 | NUE | Cycle1_LongOnly | 0.360699 | MIXED | 0.5772 | 0.360699 | 0.0 | 34 |
| 12:56 | NUE | Cycle1_LongOnly | -0.299768 | NEGATIVE_COMPRESSION | 0.4787 | -0.519405 | -0.219637 | 27 |
| 12:56 | NVDA | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 10:56 | PG | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 11:56 | PG | Cycle1_LongOnly | -0.004413 | MIXED | -1.2061 | 0.003354 | 0.007767 | 58 |
| 12:56 | PG | Cycle1_LongOnly | 0.0 | NEUTRAL | -1.2468 | 0.0 | 0.0 | 54 |
| 10:56 | SHW | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 11:56 | SHW | Cycle1_LongOnly | 0.123848 | MIXED | -0.0369 | 0.0 | -0.123848 | 59 |
| 12:56 | SHW | Cycle1_LongOnly | -0.425349 | MIXED | -0.2145 | 0.045097 | 0.470446 | 49 |
| 12:56 | SO | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 09:29 | UNP | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 10:16 | UNP | Cycle1_LongOnly | 1.107451 | MIXED | 0.0135 | 0.60478 | -0.502671 | 43 |
| 10:56 | UNP | Cycle1_LongOnly | 0.333483 | MIXED | -0.1542 | 0.333483 | 0.0 | 56 |
| 11:56 | UNP | Cycle1_LongOnly | 0.157602 | POSITIVE_COMPRESSION | -0.0707 | 0.157602 | 0.0 | 53 |
| 12:56 | UNP | Cycle1_LongOnly | 0.144726 | NEGATIVE_BAND_COMPRESSION | -0.0716 | 0.0 | -0.144726 | 40 |
| 10:56 | V | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 11:56 | V | Cycle1_LongOnly | 0.064816 | MIXED | -0.3251 | 0.064816 | 0.0 | 59 |
| 12:56 | V | Cycle1_LongOnly | -0.231491 | MIXED | -0.3813 | 0.0 | 0.231491 | 57 |
| 11:56 | WMT | Cycle1_LongOnly |  |  |  |  |  | 0 |
| 12:56 | WMT | Cycle1_LongOnly | -0.003887 | MIXED | -0.7962 | 0.0 | 0.003887 | 57 |
