# Ping Session Summary -- 2026-08-13

| Ticker | Type | Bars | Decisions | GO | Conditional | Null | First Bar | Last Bar |
|---|---|---|---|---|---|---|---|---|
| AEP | candidate | 195 | 0 | 0 | 143 | 52 | 10:16:00 | 13:59:00 |
| BRK-B | candidate | 60 | 0 | 0 | 0 | 60 | 12:57:00 | 13:58:00 |
| CAT | candidate | 245 | 0 | 0 | 185 | 60 | 09:30:13 | 13:59:00 |
| COP | candidate | 242 | 0 | 0 | 0 | 242 | 09:30:10 | 13:59:00 |
| COST | candidate | 195 | 0 | 0 | 143 | 52 | 10:17:00 | 13:58:00 |
| CSCO | candidate | 246 | 0 | 0 | 66 | 180 | 09:30:01 | 13:59:00 |
| DIA | candidate | 231 | 0 | 0 | 0 | 231 | 09:30:13 | 13:58:00 |
| ETR | candidate | 138 | 0 | 0 | 0 | 138 | 10:58:00 | 13:58:00 |
| GE | candidate | 57 | 0 | 0 | 0 | 57 | 12:57:00 | 13:59:00 |
| GEV | candidate | 57 | 0 | 0 | 0 | 57 | 12:57:00 | 13:58:00 |
| GOOGL | candidate | 220 | 0 | 0 | 160 | 60 | 10:16:00 | 13:59:00 |
| IWM | candidate | 247 | 0 | 0 | 0 | 247 | 09:30:12 | 13:59:00 |
| JPM | candidate | 248 | 0 | 0 | 186 | 62 | 09:30:12 | 13:59:00 |
| LRCX | candidate | 221 | 0 | 0 | 40 | 181 | 10:16:00 | 13:59:00 |
| META | candidate | 218 | 0 | 0 | 39 | 179 | 10:17:00 | 13:59:00 |
| MPC | candidate | 98 | 0 | 0 | 0 | 98 | 11:56:00 | 13:59:00 |
| MU | candidate | 247 | 0 | 0 | 66 | 181 | 09:30:01 | 13:59:00 |
| NEE | candidate | 56 | 0 | 0 | 0 | 56 | 12:57:00 | 13:58:00 |
| PG | candidate | 215 | 0 | 0 | 157 | 58 | 10:17:00 | 13:59:00 |
| QQQ | candidate | 246 | 0 | 0 | 0 | 246 | 09:30:01 | 13:59:00 |
| SO | candidate | 203 | 0 | 0 | 150 | 53 | 10:17:00 | 13:58:00 |
| SPY | candidate | 223 | 0 | 0 | 0 | 223 | 09:30:17 | 13:59:00 |
| SPY | etf | 207 | 0 | 0 | 0 | 207 | 05:59:00 | 10:12:00 |
| TGT | candidate | 50 | 0 | 0 | 0 | 50 | 12:55:00 | 13:59:00 |
| V | candidate | 57 | 0 | 0 | 0 | 57 | 12:57:00 | 13:59:00 |
| VLO | candidate | 105 | 0 | 0 | 0 | 105 | 11:57:00 | 13:59:00 |
| WMB | candidate | 112 | 0 | 0 | 0 | 112 | 11:57:00 | 13:59:00 |
| WMT | candidate | 217 | 0 | 0 | 158 | 59 | 10:17:00 | 13:59:00 |
| XLB | candidate | 216 | 0 | 0 | 0 | 216 | 09:30:13 | 13:58:00 |
| XLB | etf | 47 | 0 | 0 | 0 | 47 | 04:51:00 | 10:12:00 |
| XLC | candidate | 215 | 0 | 0 | 0 | 215 | 09:30:09 | 13:59:00 |
| XLC | etf | 45 | 0 | 0 | 0 | 45 | 04:34:00 | 10:12:00 |
| XLE | candidate | 221 | 0 | 0 | 0 | 221 | 09:30:13 | 13:59:00 |
| XLE | etf | 123 | 0 | 0 | 0 | 123 | 05:49:00 | 10:12:00 |
| XLF | candidate | 220 | 0 | 0 | 0 | 220 | 09:30:11 | 13:59:00 |
| XLF | etf | 106 | 0 | 0 | 0 | 106 | 05:52:00 | 10:12:00 |
| XLI | candidate | 218 | 0 | 0 | 0 | 218 | 09:30:04 | 13:58:00 |
| XLI | etf | 72 | 0 | 0 | 0 | 72 | 05:36:00 | 10:12:00 |
| XLK | candidate | 220 | 0 | 0 | 0 | 220 | 09:30:12 | 13:59:00 |
| XLK | etf | 114 | 0 | 0 | 0 | 114 | 05:33:00 | 10:12:00 |
| XLP | candidate | 214 | 0 | 0 | 0 | 214 | 09:30:16 | 13:59:00 |
| XLP | etf | 62 | 0 | 0 | 0 | 62 | 05:12:00 | 10:12:00 |
| XLRE | candidate | 207 | 0 | 0 | 0 | 207 | 09:30:06 | 13:59:00 |
| XLRE | etf | 46 | 0 | 0 | 0 | 46 | 05:35:00 | 10:12:00 |
| XLU | candidate | 223 | 0 | 0 | 0 | 223 | 09:30:13 | 13:58:00 |
| XLU | etf | 76 | 0 | 0 | 0 | 76 | 05:43:00 | 10:12:00 |
| XLV | candidate | 223 | 0 | 0 | 0 | 223 | 09:30:13 | 13:59:00 |
| XLV | etf | 98 | 0 | 0 | 0 | 98 | 05:50:00 | 10:12:00 |
| XLY | candidate | 216 | 0 | 0 | 0 | 216 | 09:30:13 | 13:58:00 |
| XLY | etf | 100 | 0 | 0 | 0 | 100 | 05:04:00 | 10:12:00 |
