# Ping Session Summary -- 2026-08-28

| Ticker | Type | Bars | Decisions | GO | Conditional | Null | First Bar | Last Bar |
|---|---|---|---|---|---|---|---|---|
| AAPL | candidate | 378 | 0 | 0 | 0 | 378 | 09:30:41 | 15:59:00 |
| AEM | candidate | 341 | 0 | 0 | 0 | 341 | 09:30:37 | 15:59:00 |
| AEM | etf | 87 | 0 | 0 | 0 | 87 | 05:30:00 | 09:57:00 |
| ARM | candidate | 270 | 0 | 0 | 0 | 270 | 10:56:00 | 15:59:00 |
| AU | candidate | 327 | 0 | 0 | 0 | 327 | 09:30:17 | 15:59:00 |
| AU | etf | 104 | 0 | 0 | 0 | 104 | 05:54:00 | 09:58:00 |
| BRK-B | candidate | 316 | 0 | 0 | 39 | 277 | 10:17:00 | 15:59:00 |
| CAT | candidate | 332 | 0 | 0 | 0 | 332 | 09:30:33 | 15:59:00 |
| CAT | etf | 88 | 0 | 0 | 0 | 88 | 05:41:00 | 09:57:00 |
| DIA | candidate | 357 | 0 | 0 | 0 | 357 | 09:30:39 | 15:59:00 |
| FCX | candidate | 347 | 0 | 0 | 0 | 347 | 09:30:16 | 15:59:00 |
| FCX | etf | 116 | 0 | 0 | 0 | 116 | 05:53:00 | 09:58:00 |
| GOLD | candidate | 172 | 0 | 0 | 0 | 172 | 09:30:56 | 15:59:00 |
| GOLD | etf | 30 | 0 | 0 | 0 | 30 | 05:12:00 | 09:57:00 |
| GOOGL | candidate | 295 | 0 | 0 | 0 | 295 | 10:56:00 | 15:59:00 |
| IWM | candidate | 375 | 0 | 0 | 0 | 375 | 09:30:42 | 15:59:00 |
| JPM | candidate | 323 | 0 | 0 | 142 | 181 | 10:17:00 | 15:59:00 |
| MA | candidate | 354 | 0 | 0 | 190 | 164 | 09:30:38 | 15:59:00 |
| META | candidate | 297 | 0 | 0 | 0 | 297 | 10:56:00 | 15:59:00 |
| NEM | candidate | 349 | 0 | 0 | 0 | 349 | 09:30:29 | 15:59:00 |
| NEM | etf | 106 | 0 | 0 | 0 | 106 | 05:51:00 | 09:58:00 |
| NUE | candidate | 243 | 0 | 0 | 0 | 243 | 09:30:25 | 15:59:00 |
| NUE | etf | 32 | 0 | 0 | 0 | 32 | 05:16:00 | 09:58:00 |
| PAAS | candidate | 343 | 0 | 0 | 0 | 343 | 09:30:32 | 15:59:00 |
| PAAS | etf | 117 | 0 | 0 | 0 | 117 | 05:55:00 | 09:58:00 |
| PG | candidate | 312 | 0 | 0 | 0 | 312 | 10:17:00 | 15:59:00 |
| PLTR | candidate | 380 | 0 | 0 | 86 | 294 | 09:30:41 | 15:59:00 |
| QQQ | candidate | 378 | 0 | 0 | 0 | 378 | 09:30:41 | 15:59:00 |
| RGLD | candidate | 281 | 0 | 0 | 0 | 281 | 09:30:14 | 15:59:00 |
| RGLD | etf | 36 | 0 | 0 | 0 | 36 | 05:28:00 | 09:57:00 |
| SCCO | candidate | 291 | 0 | 0 | 0 | 291 | 09:30:34 | 15:59:00 |
