# Ping Session Summary -- 2026-07-06

| Ticker | Type | Bars | Decisions | GO | Conditional | Null | First Bar | Last Bar |
|---|---|---|---|---|---|---|---|---|
| ABBV | candidate | 252 | 0 | 55 | 138 | 59 | 09:30:01 | 13:59:00 |
| AEP | candidate | 211 | 0 | 0 | 149 | 62 | 10:18:00 | 13:59:00 |
| BAC | candidate | 221 | 0 | 0 | 157 | 64 | 10:18:00 | 13:59:00 |
| BRK-B | candidate | 217 | 0 | 0 | 155 | 62 | 10:18:00 | 13:59:00 |
| CAT | candidate | 205 | 0 | 0 | 149 | 56 | 10:19:00 | 13:59:00 |
| COST | candidate | 210 | 0 | 0 | 151 | 59 | 10:18:00 | 13:59:00 |
| D | candidate | 107 | 0 | 0 | 0 | 107 | 11:57:00 | 13:59:00 |
| ETR | candidate | 163 | 0 | 0 | 0 | 163 | 10:18:00 | 13:59:00 |
| GE | candidate | 216 | 0 | 0 | 153 | 63 | 10:18:00 | 13:59:00 |
| GEV | candidate | 218 | 0 | 0 | 157 | 61 | 10:18:00 | 13:59:00 |
| GOOGL | candidate | 220 | 0 | 0 | 157 | 63 | 10:18:00 | 13:59:00 |
| JNJ | candidate | 266 | 0 | 0 | 202 | 64 | 09:30:02 | 13:59:00 |
| JPM | candidate | 268 | 0 | 0 | 205 | 63 | 09:30:02 | 13:59:00 |
| LIN | candidate | 237 | 0 | 54 | 129 | 54 | 09:30:01 | 13:59:00 |
| MRK | candidate | 222 | 0 | 0 | 0 | 222 | 10:17:00 | 13:59:00 |
| MS | candidate | 199 | 0 | 0 | 139 | 60 | 10:18:00 | 13:59:00 |
| NEE | candidate | 179 | 0 | 0 | 116 | 63 | 10:58:00 | 13:59:00 |
| NUE | candidate | 154 | 0 | 0 | 0 | 154 | 10:18:00 | 13:59:00 |
| PG | candidate | 217 | 0 | 0 | 154 | 63 | 10:18:00 | 13:59:00 |
| SHW | candidate | 190 | 0 | 0 | 136 | 54 | 10:18:00 | 13:59:00 |
| SO | candidate | 189 | 0 | 0 | 134 | 55 | 10:18:00 | 13:59:00 |
| SPY | etf | 135 | 0 | 0 | 0 | 135 | 05:58:00 | 08:48:00 |
| V | candidate | 269 | 0 | 0 | 205 | 64 | 09:30:02 | 13:59:00 |
| WELL | candidate | 173 | 0 | 0 | 123 | 50 | 10:17:00 | 13:58:00 |
| WMT | candidate | 220 | 0 | 0 | 157 | 63 | 10:18:00 | 13:59:00 |
| XLB | etf | 23 | 0 | 0 | 0 | 23 | 05:19:00 | 08:44:00 |
| XLC | etf | 16 | 0 | 0 | 0 | 16 | 05:15:00 | 08:45:00 |
| XLE | etf | 75 | 0 | 0 | 0 | 75 | 05:56:00 | 08:47:00 |
| XLF | etf | 67 | 0 | 0 | 0 | 67 | 05:38:00 | 08:47:00 |
| XLI | etf | 26 | 0 | 0 | 0 | 26 | 05:20:00 | 08:44:00 |
| XLK | etf | 62 | 0 | 0 | 0 | 62 | 05:52:00 | 08:45:00 |
| XLP | etf | 25 | 0 | 0 | 0 | 25 | 05:45:00 | 08:38:00 |
| XLRE | etf | 20 | 0 | 0 | 0 | 20 | 05:03:00 | 08:37:00 |
| XLU | etf | 43 | 0 | 0 | 0 | 43 | 05:31:00 | 08:43:00 |
| XLV | etf | 70 | 0 | 0 | 0 | 70 | 05:41:00 | 08:47:00 |
| XLY | etf | 12 | 0 | 0 | 0 | 12 | 05:23:00 | 08:33:00 |
