# Ping Session Summary -- 2026-07-15

| Ticker | Type | Bars | Decisions | GO | Conditional | Null | First Bar | Last Bar |
|---|---|---|---|---|---|---|---|---|
| AEP | candidate | 173 | 0 | 0 | 0 | 173 | 10:58:00 | 13:59:00 |
| BAC | candidate | 183 | 0 | 0 | 120 | 63 | 10:57:00 | 13:59:00 |
| BRK-B | candidate | 222 | 0 | 0 | 158 | 64 | 10:17:00 | 13:59:00 |
| COST | candidate | 179 | 0 | 0 | 0 | 179 | 10:58:00 | 13:59:00 |
| DIA | candidate | 265 | 0 | 0 | 0 | 265 | 09:30:32 | 13:59:00 |
| EA | candidate | 184 | 0 | 0 | 0 | 184 | 10:17:00 | 13:59:00 |
| ETR | candidate | 153 | 0 | 0 | 0 | 153 | 10:58:00 | 13:59:00 |
| GS | candidate | 181 | 0 | 0 | 0 | 181 | 10:57:00 | 13:59:00 |
| IWM | candidate | 268 | 0 | 0 | 0 | 268 | 09:30:33 | 13:59:00 |
| JPM | candidate | 268 | 0 | 0 | 145 | 123 | 09:30:32 | 13:59:00 |
| MPC | candidate | 244 | 0 | 0 | 0 | 244 | 09:30:07 | 13:59:00 |
| MS | candidate | 182 | 0 | 0 | 0 | 182 | 10:57:00 | 13:59:00 |
| PG | candidate | 217 | 0 | 0 | 97 | 120 | 10:18:00 | 13:59:00 |
| PSX | candidate | 241 | 0 | 0 | 0 | 241 | 09:31:11 | 13:59:00 |
| QQQ | candidate | 267 | 0 | 0 | 0 | 267 | 09:30:34 | 13:59:00 |
| SO | candidate | 168 | 0 | 0 | 0 | 168 | 10:58:00 | 13:59:00 |
| SPY | candidate | 244 | 0 | 0 | 0 | 244 | 09:30:33 | 13:59:00 |
| SPY | etf | 216 | 0 | 0 | 0 | 216 | 05:59:00 | 09:58:00 |
| V | candidate | 266 | 0 | 0 | 144 | 122 | 09:30:32 | 13:59:00 |
| VLO | candidate | 240 | 0 | 0 | 0 | 240 | 09:30:05 | 13:59:00 |
| WELL | candidate | 178 | 0 | 0 | 31 | 147 | 10:17:00 | 13:59:00 |
| WMT | candidate | 181 | 0 | 0 | 0 | 181 | 10:58:00 | 13:59:00 |
| XLB | candidate | 239 | 0 | 0 | 0 | 239 | 09:30:32 | 13:59:00 |
| XLB | etf | 40 | 0 | 0 | 0 | 40 | 05:24:00 | 09:58:00 |
| XLC | candidate | 243 | 0 | 0 | 0 | 243 | 09:30:33 | 13:59:00 |
| XLC | etf | 42 | 0 | 0 | 0 | 42 | 04:37:00 | 09:58:00 |
| XLE | candidate | 243 | 0 | 0 | 0 | 243 | 09:30:33 | 13:59:00 |
| XLE | etf | 113 | 0 | 0 | 0 | 113 | 05:44:00 | 09:58:00 |
| XLF | candidate | 243 | 0 | 0 | 0 | 243 | 09:30:33 | 13:59:00 |
| XLF | etf | 117 | 0 | 0 | 0 | 117 | 05:34:00 | 09:58:00 |
| XLI | candidate | 240 | 0 | 0 | 0 | 240 | 09:30:31 | 13:59:00 |
| XLI | etf | 55 | 0 | 0 | 0 | 55 | 05:06:00 | 09:58:00 |
| XLK | candidate | 243 | 0 | 0 | 0 | 243 | 09:30:32 | 13:59:00 |
| XLK | etf | 106 | 0 | 0 | 0 | 106 | 05:41:00 | 09:58:00 |
| XLP | candidate | 243 | 0 | 0 | 0 | 243 | 09:30:32 | 13:59:00 |
| XLP | etf | 56 | 0 | 0 | 0 | 56 | 05:33:00 | 09:58:00 |
| XLRE | candidate | 229 | 0 | 0 | 0 | 229 | 09:30:27 | 13:58:00 |
| XLRE | etf | 40 | 0 | 0 | 0 | 40 | 19:36:00 | 09:58:00 |
| XLU | candidate | 242 | 0 | 0 | 0 | 242 | 09:30:31 | 13:59:00 |
| XLU | etf | 84 | 0 | 0 | 0 | 84 | 05:36:00 | 09:58:00 |
| XLV | candidate | 243 | 0 | 0 | 0 | 243 | 09:30:32 | 13:59:00 |
| XLV | etf | 108 | 0 | 0 | 0 | 108 | 05:30:00 | 09:58:00 |
| XLY | candidate | 243 | 0 | 0 | 0 | 243 | 09:30:31 | 13:59:00 |
| XLY | etf | 81 | 0 | 0 | 0 | 81 | 05:25:00 | 09:58:00 |
