# Ping Session Summary -- 2026-07-17

| Ticker | Type | Bars | Decisions | GO | Conditional | Null | First Bar | Last Bar |
|---|---|---|---|---|---|---|---|---|
| AAPL | candidate | 223 | 0 | 0 | 160 | 63 | 10:17:00 | 13:59:00 |
| AEP | candidate | 207 | 0 | 0 | 0 | 207 | 10:18:00 | 13:59:00 |
| ARM | candidate | 63 | 0 | 0 | 0 | 63 | 12:57:00 | 13:59:00 |
| CAT | candidate | 206 | 0 | 0 | 0 | 206 | 10:18:00 | 14:00:00 |
| DIA | candidate | 254 | 0 | 0 | 0 | 254 | 09:30:38 | 13:59:00 |
| EA | candidate | 60 | 0 | 0 | 0 | 60 | 12:57:00 | 13:59:00 |
| ETR | candidate | 212 | 0 | 0 | 0 | 212 | 10:18:00 | 13:59:00 |
| GE | candidate | 198 | 0 | 0 | 38 | 160 | 10:18:00 | 13:59:00 |
| GEV | candidate | 208 | 0 | 0 | 0 | 208 | 10:17:00 | 14:00:00 |
| GOOGL | candidate | 221 | 0 | 0 | 157 | 64 | 10:18:00 | 13:59:00 |
| IWM | candidate | 252 | 0 | 0 | 0 | 252 | 09:30:38 | 13:59:00 |
| KO | candidate | 250 | 0 | 0 | 0 | 250 | 09:30:35 | 14:00:00 |
| LIN | candidate | 167 | 0 | 0 | 0 | 167 | 10:57:00 | 13:59:00 |
| META | candidate | 63 | 0 | 0 | 0 | 63 | 12:57:00 | 13:59:00 |
| PG | candidate | 38 | 0 | 0 | 0 | 38 | 09:30:24 | 10:16:00 |
| PLD | candidate | 241 | 0 | 0 | 37 | 204 | 09:30:20 | 13:59:00 |
| QQQ | candidate | 250 | 0 | 0 | 0 | 250 | 09:30:48 | 14:00:00 |
| SHW | candidate | 205 | 0 | 0 | 0 | 205 | 10:18:00 | 14:00:00 |
| SO | candidate | 205 | 0 | 0 | 0 | 205 | 10:18:00 | 13:59:00 |
| SPG | candidate | 155 | 0 | 0 | 0 | 155 | 10:56:00 | 13:58:00 |
| SPY | candidate | 249 | 0 | 0 | 0 | 249 | 09:30:49 | 13:59:00 |
| SPY | etf | 215 | 0 | 0 | 0 | 215 | 05:59:00 | 09:58:00 |
| UNP | candidate | 212 | 0 | 0 | 0 | 212 | 10:17:00 | 13:59:00 |
| V | candidate | 206 | 0 | 0 | 0 | 206 | 10:18:00 | 14:00:00 |
| VTR | candidate | 168 | 0 | 0 | 0 | 168 | 10:57:00 | 13:59:00 |
| WELL | candidate | 235 | 0 | 0 | 68 | 167 | 09:31:09 | 13:59:00 |
| WMT | candidate | 38 | 0 | 0 | 0 | 38 | 09:30:46 | 10:16:00 |
| XLB | candidate | 237 | 0 | 0 | 0 | 237 | 09:30:35 | 13:59:00 |
| XLB | etf | 37 | 0 | 0 | 0 | 37 | 05:27:00 | 09:58:00 |
| XLC | candidate | 241 | 0 | 0 | 0 | 241 | 09:30:37 | 13:59:00 |
| XLC | etf | 46 | 0 | 0 | 0 | 46 | 05:27:00 | 09:58:00 |
| XLE | candidate | 243 | 0 | 0 | 0 | 243 | 09:30:36 | 13:59:00 |
| XLE | etf | 149 | 0 | 0 | 0 | 149 | 05:50:00 | 09:58:00 |
| XLF | candidate | 243 | 0 | 0 | 0 | 243 | 09:30:35 | 13:59:00 |
| XLF | etf | 106 | 0 | 0 | 0 | 106 | 05:43:00 | 09:58:00 |
| XLI | candidate | 241 | 0 | 0 | 0 | 241 | 09:30:47 | 13:59:00 |
| XLI | etf | 53 | 0 | 0 | 0 | 53 | 05:06:00 | 09:58:00 |
| XLK | candidate | 243 | 0 | 0 | 0 | 243 | 09:30:46 | 13:59:00 |
| XLK | etf | 130 | 0 | 0 | 0 | 130 | 05:56:00 | 09:58:00 |
| XLP | candidate | 243 | 0 | 0 | 0 | 243 | 09:30:48 | 13:59:00 |
| XLP | etf | 97 | 0 | 0 | 0 | 97 | 05:39:00 | 09:58:00 |
| XLRE | candidate | 232 | 0 | 0 | 0 | 232 | 09:30:31 | 13:59:00 |
| XLRE | etf | 44 | 0 | 0 | 0 | 44 | 05:40:00 | 09:57:00 |
| XLU | candidate | 242 | 0 | 0 | 0 | 242 | 09:30:36 | 13:59:00 |
| XLU | etf | 79 | 0 | 0 | 0 | 79 | 05:43:00 | 09:58:00 |
| XLV | candidate | 244 | 0 | 0 | 0 | 244 | 09:30:47 | 13:59:00 |
| XLV | etf | 100 | 0 | 0 | 0 | 100 | 05:52:00 | 09:58:00 |
| XLY | candidate | 245 | 0 | 0 | 0 | 245 | 09:30:48 | 13:59:00 |
| XLY | etf | 47 | 0 | 0 | 0 | 47 | 05:14:00 | 09:57:00 |
