# Ping Session Summary -- 2026-09-21

| Ticker | Type | Bars | Decisions | GO | Conditional | Null | First Bar | Last Bar |
|---|---|---|---|---|---|---|---|---|
| AMD | candidate | 589 | 0 | 0 | 403 | 186 | 05:59:00 | 16:03:00 |
| ANET | candidate | 340 | 0 | 0 | 0 | 340 | 05:53:00 | 16:00:00 |
| ARM | candidate | 541 | 0 | 0 | 0 | 541 | 05:58:00 | 16:03:00 |
| FCX | candidate | 368 | 0 | 0 | 0 | 368 | 05:50:00 | 16:03:00 |
| META | candidate | 586 | 0 | 0 | 0 | 586 | 05:59:00 | 16:03:00 |
| MPC | candidate | 327 | 0 | 0 | 183 | 144 | 04:02:00 | 16:00:00 |
| MU | candidate | 596 | 0 | 0 | 409 | 187 | 05:59:00 | 16:03:00 |
| NEM | candidate | 332 | 0 | 0 | 0 | 332 | 04:54:00 | 15:58:00 |
| PSX | candidate | 314 | 0 | 0 | 173 | 141 | 05:07:00 | 15:58:00 |
| SPY | etf_context | 531 | 0 | 0 | 0 | 531 | 06:00:33 | 16:03:00 |
| TSM | candidate | 486 | 0 | 0 | 0 | 486 | 05:47:00 | 16:02:00 |
| VLO | candidate | 335 | 0 | 0 | 187 | 148 | 05:12:00 | 16:00:00 |
| XLB | etf_context | 322 | 0 | 0 | 0 | 322 | 04:00:00 | 15:58:00 |
| XLC | etf_context | 357 | 0 | 0 | 0 | 357 | 05:40:22 | 15:58:00 |
| XLE | etf_context | 453 | 0 | 0 | 0 | 453 | 05:56:14 | 16:02:00 |
| XLF | etf_context | 397 | 0 | 0 | 0 | 397 | 05:44:55 | 16:02:00 |
| XLI | etf_context | 338 | 0 | 0 | 0 | 338 | 06:43:06 | 15:58:00 |
| XLK | etf_context | 394 | 0 | 0 | 0 | 394 | 05:26:00 | 15:58:00 |
| XLP | etf_context | 349 | 0 | 0 | 0 | 349 | 04:57:00 | 15:58:00 |
| XLRE | etf_context | 305 | 0 | 0 | 0 | 305 | 04:00:00 | 15:58:00 |
| XLU | etf_context | 380 | 0 | 0 | 0 | 380 | 05:50:29 | 16:02:00 |
| XLV | etf_context | 347 | 0 | 0 | 0 | 347 | 05:00:00 | 15:58:00 |
| XLY | etf_context | 348 | 0 | 0 | 0 | 348 | 07:31:00 | 15:58:00 |
| XME | etf_context | 278 | 0 | 0 | 0 | 278 | 07:00:00 | 15:58:00 |
