# Ping Session Summary -- 2026-09-23

| Ticker | Type | Bars | Decisions | GO | Conditional | Null | First Bar | Last Bar |
|---|---|---|---|---|---|---|---|---|
| AMD | candidate | 564 | 0 | 0 | 388 | 176 | 05:58:00 | 16:03:00 |
| ANET | candidate | 315 | 0 | 0 | 0 | 315 | 04:03:00 | 15:58:00 |
| ARM | candidate | 488 | 0 | 0 | 0 | 488 | 05:56:00 | 16:03:00 |
| FCX | candidate | 369 | 0 | 0 | 0 | 369 | 05:48:00 | 15:58:00 |
| META | candidate | 577 | 0 | 0 | 390 | 187 | 05:58:00 | 16:03:00 |
| MPC | candidate | 305 | 0 | 0 | 121 | 184 | 04:00:00 | 15:58:00 |
| MU | candidate | 584 | 0 | 0 | 337 | 247 | 05:59:00 | 16:03:00 |
| NEM | candidate | 339 | 0 | 0 | 0 | 339 | 05:34:00 | 16:00:00 |
| PSX | candidate | 312 | 0 | 0 | 119 | 193 | 04:03:00 | 15:58:00 |
| SPY | etf_context | 517 | 0 | 0 | 0 | 517 | 05:56:35 | 16:03:00 |
| TSM | candidate | 468 | 0 | 0 | 0 | 468 | 05:56:00 | 16:01:00 |
| VLO | candidate | 338 | 0 | 0 | 0 | 338 | 04:03:00 | 16:00:00 |
| XLB | etf_context | 321 | 0 | 0 | 0 | 321 | 04:00:00 | 16:00:00 |
| XLC | etf_context | 335 | 0 | 0 | 0 | 335 | 07:27:00 | 15:58:00 |
| XLE | etf_context | 443 | 0 | 0 | 0 | 443 | 05:38:25 | 16:02:00 |
| XLF | etf_context | 389 | 0 | 0 | 0 | 389 | 05:43:00 | 16:00:00 |
| XLI | etf_context | 363 | 0 | 0 | 0 | 363 | 04:43:00 | 15:58:00 |
| XLK | etf_context | 361 | 0 | 0 | 0 | 361 | 04:04:00 | 16:02:00 |
| XLP | etf_context | 342 | 0 | 0 | 0 | 342 | 04:05:00 | 15:58:00 |
| XLRE | etf_context | 311 | 0 | 0 | 0 | 311 | 08:22:00 | 15:58:00 |
| XLU | etf_context | 406 | 0 | 0 | 0 | 406 | 05:14:00 | 15:58:00 |
| XLV | etf_context | 345 | 0 | 0 | 0 | 345 | 04:42:00 | 15:58:00 |
| XLY | etf_context | 354 | 0 | 0 | 0 | 354 | 05:20:00 | 16:00:00 |
| XME | etf_context | 266 | 0 | 0 | 0 | 266 | 05:49:00 | 15:58:00 |
