# Ping Session Summary -- 2026-09-10

| Ticker | Type | Bars | Decisions | GO | Conditional | Null | First Bar | Last Bar |
|---|---|---|---|---|---|---|---|---|
| ABBV | candidate | 337 | 0 | 0 | 154 | 183 | 10:19:00 | 15:59:00 |
| AMD | etf | 217 | 0 | 0 | 0 | 217 | 05:58:00 | 09:58:00 |
| AMZN | candidate | 339 | 0 | 0 | 156 | 183 | 10:19:00 | 15:59:00 |
| BRK-B | candidate | 360 | 0 | 0 | 177 | 183 | 09:30:24 | 15:59:00 |
| BRK-B | etf | 62 | 0 | 0 | 62 | 0 | 07:30:00 | 09:58:00 |
| CAT | candidate | 331 | 0 | 0 | 150 | 181 | 10:19:00 | 15:59:00 |
| COP | candidate | 361 | 0 | 0 | 178 | 183 | 09:30:21 | 15:59:00 |
| COP | etf | 58 | 0 | 0 | 58 | 0 | 04:14:00 | 09:57:00 |
| CVX | candidate | 363 | 0 | 0 | 179 | 184 | 09:30:37 | 15:59:00 |
| CVX | etf | 94 | 0 | 0 | 94 | 0 | 04:57:00 | 09:58:00 |
| DIA | candidate | 388 | 0 | 0 | 0 | 388 | 09:30:37 | 15:59:00 |
| EOG | etf | 33 | 0 | 0 | 0 | 33 | 19:14:00 | 09:57:00 |
| FCX | candidate | 339 | 0 | 0 | 156 | 183 | 10:19:00 | 15:59:00 |
| FCX | etf | 167 | 0 | 0 | 167 | 0 | 05:40:00 | 09:58:00 |
| GE | candidate | 339 | 0 | 0 | 156 | 183 | 10:19:00 | 15:59:00 |
| IBM | candidate | 361 | 0 | 0 | 0 | 361 | 09:30:17 | 15:59:00 |
| IBM | etf | 53 | 0 | 0 | 0 | 53 | 07:34:00 | 09:58:00 |
| IWM | candidate | 390 | 0 | 0 | 0 | 390 | 09:30:37 | 15:59:00 |
| JNJ | candidate | 334 | 0 | 0 | 153 | 181 | 10:19:00 | 15:59:00 |
| JPM | candidate | 339 | 0 | 0 | 156 | 183 | 10:19:00 | 15:59:00 |
| LLY | candidate | 332 | 0 | 0 | 152 | 180 | 10:19:00 | 15:59:00 |
| META | candidate | 390 | 0 | 0 | 47 | 343 | 09:30:02 | 15:59:00 |
| MPC | candidate | 347 | 0 | 0 | 173 | 174 | 09:30:25 | 15:59:00 |
