# Ping Session Summary -- 2026-09-01

| Ticker | Type | Bars | Decisions | GO | Conditional | Null | First Bar | Last Bar |
|---|---|---|---|---|---|---|---|---|
| AEM | candidate | 328 | 0 | 0 | 0 | 328 | 09:30:14 | 15:59:00 |
| AEM | etf | 128 | 0 | 0 | 0 | 128 | 05:54:00 | 09:58:00 |
| AEP | candidate | 260 | 0 | 0 | 0 | 260 | 10:58:00 | 15:59:00 |
| ARM | candidate | 202 | 0 | 0 | 0 | 202 | 11:57:00 | 15:59:00 |
| AU | candidate | 308 | 0 | 0 | 0 | 308 | 09:30:14 | 15:59:00 |
| AU | etf | 118 | 0 | 0 | 0 | 118 | 05:58:00 | 09:58:00 |
| CAT | candidate | 344 | 0 | 0 | 0 | 344 | 09:30:19 | 15:59:00 |
| CAT | etf | 158 | 0 | 0 | 0 | 158 | 05:55:00 | 09:58:00 |
| COST | candidate | 291 | 0 | 0 | 32 | 259 | 10:18:00 | 15:59:00 |
| DIA | candidate | 361 | 0 | 0 | 0 | 361 | 09:30:20 | 15:59:00 |
| ETR | candidate | 249 | 0 | 0 | 0 | 249 | 10:58:00 | 15:59:00 |
| FCX | candidate | 355 | 0 | 0 | 0 | 355 | 09:30:14 | 15:59:00 |
| FCX | etf | 145 | 0 | 0 | 0 | 145 | 05:56:00 | 09:58:00 |
| GOLD | candidate | 204 | 0 | 0 | 0 | 204 | 09:30:16 | 15:59:00 |
| GOLD | etf | 40 | 0 | 0 | 0 | 40 | 05:16:00 | 09:57:00 |
| GOOGL | candidate | 334 | 0 | 0 | 96 | 238 | 10:18:00 | 15:59:00 |
| IWM | candidate | 381 | 0 | 0 | 0 | 381 | 09:30:20 | 15:59:00 |
| META | candidate | 236 | 0 | 0 | 0 | 236 | 11:58:00 | 15:59:00 |
| NEM | candidate | 345 | 0 | 0 | 0 | 345 | 09:30:20 | 15:59:00 |
| NEM | etf | 145 | 0 | 0 | 0 | 145 | 05:51:00 | 09:58:00 |
| NUE | candidate | 258 | 0 | 0 | 0 | 258 | 09:30:14 | 15:59:00 |
| NUE | etf | 34 | 0 | 0 | 0 | 34 | 05:54:00 | 09:56:00 |
| PAAS | candidate | 325 | 0 | 0 | 0 | 325 | 09:30:19 | 15:59:00 |
| PAAS | etf | 117 | 0 | 0 | 0 | 117 | 05:53:00 | 09:57:00 |
| PG | candidate | 315 | 0 | 0 | 0 | 315 | 10:17:00 | 15:59:00 |
| PSX | candidate | 339 | 0 | 0 | 182 | 157 | 09:30:18 | 15:59:00 |
| QQQ | candidate | 383 | 0 | 0 | 0 | 383 | 09:30:02 | 15:59:00 |
| RGLD | candidate | 288 | 0 | 0 | 0 | 288 | 09:30:03 | 15:59:00 |
| RGLD | etf | 55 | 0 | 0 | 0 | 55 | 05:55:00 | 09:56:00 |
| SCCO | candidate | 267 | 0 | 0 | 0 | 267 | 09:30:11 | 15:59:00 |
| SCCO | etf | 60 | 0 | 0 | 0 | 60 | 05:43:00 | 09:57:00 |
| SHW | candidate | 161 | 0 | 0 | 0 | 161 | 12:57:00 | 15:59:00 |
| SLB | candidate | 373 | 0 | 0 | 196 | 177 | 09:30:20 | 15:59:00 |
| SO | candidate | 306 | 0 | 0 | 31 | 275 | 10:18:00 | 15:59:00 |
| SPY | candidate | 355 | 0 | 0 | 0 | 355 | 09:30:20 | 15:59:00 |
| SPY | etf | 214 | 0 | 0 | 0 | 214 | 05:58:00 | 09:58:00 |
| STLD | candidate | 202 | 0 | 0 | 0 | 202 | 09:30:01 | 15:59:00 |
| STLD | etf | 30 | 0 | 0 | 0 | 30 | 05:07:00 | 09:57:00 |
| TSM | candidate | 353 | 0 | 0 | 0 | 353 | 09:30:15 | 15:59:00 |
| TSM | etf | 200 | 0 | 0 | 0 | 200 | 05:58:00 | 09:58:00 |
| V | candidate | 325 | 0 | 0 | 0 | 325 | 10:18:00 | 15:59:00 |
| VLO | candidate | 340 | 0 | 181 | 0 | 159 | 09:30:17 | 15:59:00 |
| WMB | candidate | 365 | 0 | 0 | 192 | 173 | 09:30:19 | 15:59:00 |
| WMT | candidate | 330 | 0 | 0 | 0 | 330 | 10:18:00 | 15:59:00 |
| XLB | candidate | 345 | 0 | 0 | 0 | 345 | 09:30:20 | 15:59:00 |
| XLB | etf | 41 | 0 | 0 | 0 | 41 | 05:17:00 | 09:58:00 |
