# Ping Session Summary -- 2026-09-16

| Ticker | Type | Bars | Decisions | GO | Conditional | Null | First Bar | Last Bar |
|---|---|---|---|---|---|---|---|---|
| ABBV | candidate | 102 | 0 | 0 | 0 | 102 | 14:11:00 | 15:59:00 |
| ABT | candidate | 109 | 0 | 0 | 0 | 109 | 14:11:00 | 15:59:00 |
| AMD | candidate | 121 | 0 | 0 | 0 | 121 | 07:57:13 | 09:57:00 |
| ARM | candidate | 350 | 0 | 0 | 0 | 350 | 06:00:15 | 15:59:00 |
| COP | candidate | 45 | 0 | 0 | 45 | 0 | 05:38:00 | 09:57:00 |
| EOG | candidate | 37 | 0 | 0 | 0 | 37 | 07:35:00 | 09:57:00 |
| FCX | candidate | 227 | 0 | 0 | 0 | 227 | 05:58:34 | 15:59:00 |
| GE | candidate | 222 | 0 | 0 | 0 | 222 | 05:07:00 | 15:59:00 |
| IBM | candidate | 161 | 0 | 0 | 0 | 161 | 13:16:00 | 15:59:00 |
| JPM | candidate | 233 | 0 | 0 | 70 | 163 | 05:22:00 | 15:59:00 |
| LRCX | candidate | 356 | 0 | 0 | 193 | 163 | 05:58:38 | 15:59:00 |
| MPC | candidate | 178 | 0 | 0 | 30 | 148 | 04:36:00 | 15:59:00 |
| MU | candidate | 403 | 0 | 0 | 240 | 163 | 06:00:15 | 15:59:00 |
| NEM | candidate | 210 | 0 | 0 | 49 | 161 | 05:37:00 | 15:59:00 |
| NVDA | candidate | 403 | 0 | 0 | 0 | 403 | 06:00:14 | 15:59:00 |
| PLTR | candidate | 390 | 0 | 0 | 0 | 390 | 05:59:43 | 15:59:00 |
| PSX | candidate | 176 | 0 | 31 | 0 | 145 | 19:57:00 | 15:59:00 |
| SMCI | candidate | 377 | 0 | 0 | 0 | 377 | 06:00:06 | 15:59:00 |
| TSM | candidate | 310 | 0 | 0 | 147 | 163 | 05:56:15 | 15:59:00 |
| UNH | candidate | 216 | 0 | 0 | 58 | 158 | 05:13:00 | 15:59:00 |
| VLO | candidate | 203 | 0 | 0 | 45 | 158 | 04:02:00 | 15:59:00 |
