# Ping Session Summary -- 2026-05-12

| Ticker | Type | Bars | Decisions | GO | Conditional | Null | First Bar | Last Bar |
|---|---|---|---|---|---|---|---|---|
| CAT | candidate | 270 | 0 | 165 | 41 | 64 | 15:59:00 | 13:59:00 |
| NVDA | candidate | 185 | 0 | 0 | 133 | 52 | 10:15:00 | 13:58:00 |
| PM | candidate | 187 | 0 | 0 | 0 | 187 | 10:15:00 | 13:58:00 |
| SPY | etf | 168 | 0 | 0 | 0 | 168 | 06:00:03 | 08:49:07 |
| XLB | etf | 22 | 0 | 0 | 0 | 22 | 04:39:00 | 08:43:22 |
| XLC | etf | 14 | 0 | 0 | 0 | 14 | 05:37:00 | 08:47:06 |
| XLE | etf | 135 | 0 | 0 | 0 | 135 | 05:58:39 | 08:49:01 |
| XLF | etf | 48 | 0 | 0 | 0 | 48 | 05:54:16 | 08:49:02 |
| XLI | etf | 27 | 0 | 0 | 0 | 27 | 05:34:00 | 08:45:26 |
| XLK | etf | 93 | 0 | 0 | 0 | 93 | 05:42:57 | 08:49:01 |
| XLP | etf | 27 | 0 | 0 | 0 | 27 | 05:31:00 | 08:47:06 |
| XLRE | etf | 22 | 0 | 0 | 0 | 22 | 05:33:20 | 08:47:34 |
| XLU | etf | 52 | 0 | 0 | 0 | 52 | 05:39:00 | 08:48:59 |
| XLV | etf | 42 | 0 | 0 | 0 | 42 | 05:51:54 | 08:47:44 |
| XLY | etf | 18 | 0 | 0 | 0 | 18 | 05:33:26 | 08:47:06 |
