# Ping Session Summary -- 2026-05-25

| Ticker | Type | Bars | Decisions | GO | Conditional | Null | First Bar | Last Bar |
|---|---|---|---|---|---|---|---|---|
| AAPL | candidate | 1 | 0 | 0 | 1 | 0 | 15:59:00 | 15:59:00 |
| GE | candidate | 1 | 0 | 0 | 1 | 0 | 15:59:00 | 15:59:00 |
| SPY | etf | 1 | 0 | 0 | 0 | 1 | 19:59:00 | 19:59:00 |
| XLB | etf | 1 | 0 | 0 | 0 | 1 | 19:58:00 | 19:58:00 |
| XLC | etf | 1 | 0 | 0 | 0 | 1 | 19:53:00 | 19:53:00 |
| XLE | etf | 1 | 0 | 0 | 0 | 1 | 19:59:00 | 19:59:00 |
| XLF | etf | 1 | 0 | 0 | 0 | 1 | 19:59:00 | 19:59:00 |
| XLI | etf | 1 | 0 | 0 | 0 | 1 | 19:51:00 | 19:51:00 |
| XLK | etf | 1 | 0 | 0 | 0 | 1 | 19:59:00 | 19:59:00 |
| XLP | etf | 1 | 0 | 0 | 0 | 1 | 19:58:00 | 19:58:00 |
| XLRE | etf | 1 | 0 | 0 | 0 | 1 | 19:52:00 | 19:52:00 |
| XLU | etf | 1 | 0 | 0 | 0 | 1 | 19:59:00 | 19:59:00 |
| XLV | etf | 1 | 0 | 0 | 0 | 1 | 19:53:00 | 19:53:00 |
| XLY | etf | 1 | 0 | 0 | 0 | 1 | 19:55:00 | 19:55:00 |
