# Ping Session Summary -- 2026-05-19

| Ticker | Type | Bars | Decisions | GO | Conditional | Null | First Bar | Last Bar |
|---|---|---|---|---|---|---|---|---|
| CVX | candidate | 41 | 0 | 0 | 0 | 41 | 10:16:00 | 10:56:00 |
| EOG | candidate | 117 | 0 | 0 | 59 | 58 | 10:57:00 | 12:56:00 |
| KMI | candidate | 182 | 0 | 0 | 119 | 63 | 10:57:00 | 13:59:00 |
| PM | candidate | 206 | 0 | 0 | 144 | 62 | 10:15:00 | 13:59:00 |
| SPY | etf | 169 | 0 | 0 | 0 | 169 | 06:00:05 | 08:49:08 |
| XLB | etf | 13 | 0 | 0 | 0 | 13 | 05:59:47 | 08:26:10 |
| XLC | etf | 5 | 0 | 0 | 0 | 5 | 19:59:00 | 08:47:05 |
| XLE | etf | 128 | 0 | 0 | 0 | 128 | 05:59:50 | 08:49:03 |
| XLF | etf | 42 | 0 | 0 | 0 | 42 | 05:33:00 | 08:47:05 |
| XLI | etf | 23 | 0 | 0 | 0 | 23 | 05:37:00 | 08:48:44 |
| XLK | etf | 90 | 0 | 0 | 0 | 90 | 05:54:52 | 08:48:56 |
| XLP | etf | 40 | 0 | 0 | 0 | 40 | 05:53:21 | 08:47:05 |
| XLRE | etf | 12 | 0 | 0 | 0 | 12 | 05:33:22 | 08:47:05 |
| XLU | etf | 35 | 0 | 0 | 0 | 35 | 05:40:53 | 08:49:06 |
| XLV | etf | 28 | 0 | 0 | 0 | 28 | 05:58:48 | 08:47:05 |
| XLY | etf | 36 | 0 | 0 | 0 | 36 | 05:38:00 | 08:47:05 |
| XOM | candidate | 41 | 0 | 0 | 0 | 41 | 10:16:00 | 10:56:00 |
