# Ping Session Summary -- 2026-05-15

| Ticker | Type | Bars | Decisions | GO | Conditional | Null | First Bar | Last Bar |
|---|---|---|---|---|---|---|---|---|
| CSCO | candidate | 165 | 0 | 59 | 42 | 64 | 11:07:00 | 13:59:00 |
| NVDA | candidate | 224 | 0 | 0 | 160 | 64 | 10:16:00 | 13:59:00 |
| SPY | etf | 170 | 0 | 0 | 0 | 170 | 06:00:00 | 08:49:13 |
| XLB | etf | 29 | 0 | 0 | 0 | 29 | 05:56:05 | 08:48:40 |
| XLC | etf | 19 | 0 | 0 | 0 | 19 | 04:48:00 | 08:40:55 |
| XLE | etf | 131 | 0 | 0 | 0 | 131 | 05:59:17 | 08:49:08 |
| XLF | etf | 61 | 0 | 0 | 0 | 61 | 05:55:28 | 08:48:11 |
| XLI | etf | 28 | 0 | 0 | 0 | 28 | 05:33:06 | 08:48:13 |
| XLK | etf | 114 | 0 | 0 | 0 | 114 | 05:59:32 | 08:48:43 |
| XLP | etf | 28 | 0 | 0 | 0 | 28 | 05:54:09 | 08:45:12 |
| XLRE | etf | 14 | 0 | 0 | 0 | 14 | 05:37:10 | 08:47:06 |
| XLU | etf | 39 | 0 | 0 | 0 | 39 | 05:58:26 | 08:46:09 |
| XLV | etf | 43 | 0 | 0 | 0 | 43 | 05:41:00 | 08:48:54 |
| XLY | etf | 30 | 0 | 0 | 0 | 30 | 05:56:57 | 08:40:17 |
