# Ping Session Summary -- 2026-05-11

| Ticker | Type | Bars | Decisions | GO | Conditional | Null | First Bar | Last Bar |
|---|---|---|---|---|---|---|---|---|
| AVGO | candidate | 265 | 0 | 0 | 201 | 64 | 15:59:00 | 13:59:00 |
| CSCO | candidate | 271 | 0 | 0 | 207 | 64 | 15:59:00 | 13:59:00 |
| LRCX | candidate | 256 | 0 | 58 | 137 | 61 | 15:59:00 | 13:59:00 |
| SPY | etf | 166 | 0 | 0 | 0 | 166 | 06:00:05 | 08:49:08 |
| XLB | etf | 18 | 0 | 0 | 0 | 18 | 05:31:41 | 08:46:44 |
| XLC | etf | 39 | 0 | 0 | 0 | 39 | 04:38:00 | 08:49:04 |
| XLE | etf | 125 | 0 | 0 | 0 | 125 | 05:59:37 | 08:48:47 |
| XLF | etf | 62 | 0 | 0 | 0 | 62 | 05:59:48 | 08:48:47 |
| XLI | etf | 28 | 0 | 0 | 0 | 28 | 05:45:00 | 08:47:54 |
| XLK | etf | 91 | 0 | 0 | 0 | 91 | 05:58:21 | 08:48:46 |
| XLP | etf | 24 | 0 | 0 | 0 | 24 | 05:30:00 | 08:48:36 |
| XLRE | etf | 24 | 0 | 0 | 0 | 24 | 05:32:15 | 08:47:06 |
| XLU | etf | 59 | 0 | 0 | 0 | 59 | 05:59:25 | 08:48:51 |
| XLV | etf | 49 | 0 | 0 | 0 | 49 | 05:59:22 | 08:48:31 |
| XLY | etf | 18 | 0 | 0 | 0 | 18 | 05:44:01 | 08:47:06 |
