# Ping Session Summary -- 2026-05-18

| Ticker | Type | Bars | Decisions | GO | Conditional | Null | First Bar | Last Bar |
|---|---|---|---|---|---|---|---|---|
| AAPL | candidate | 224 | 0 | 0 | 160 | 64 | 10:16:00 | 13:59:00 |
| COST | candidate | 40 | 0 | 0 | 0 | 40 | 10:16:00 | 10:55:00 |
| CSCO | candidate | 120 | 0 | 60 | 0 | 60 | 10:56:00 | 12:55:00 |
| SPY | etf | 167 | 0 | 0 | 0 | 167 | 06:00:01 | 08:49:11 |
| XLB | etf | 21 | 0 | 0 | 0 | 21 | 05:02:00 | 08:46:29 |
| XLC | etf | 27 | 0 | 0 | 0 | 27 | 05:09:00 | 08:34:00 |
| XLE | etf | 134 | 0 | 0 | 0 | 134 | 05:59:49 | 08:48:04 |
| XLF | etf | 66 | 0 | 0 | 0 | 66 | 05:56:51 | 08:46:57 |
| XLI | etf | 31 | 0 | 0 | 0 | 31 | 05:18:56 | 08:48:06 |
| XLK | etf | 77 | 0 | 0 | 0 | 77 | 05:33:00 | 08:49:08 |
| XLP | etf | 24 | 0 | 0 | 0 | 24 | 05:38:00 | 08:31:41 |
| XLRE | etf | 15 | 0 | 0 | 0 | 15 | 05:31:36 | 08:47:06 |
| XLU | etf | 59 | 0 | 0 | 0 | 59 | 05:58:42 | 08:48:43 |
| XLV | etf | 41 | 0 | 0 | 0 | 41 | 05:54:42 | 08:47:33 |
| XLY | etf | 35 | 0 | 0 | 0 | 35 | 05:52:52 | 08:48:16 |
