# Ping Session Summary -- 2026-05-28

| Ticker | Type | Bars | Decisions | GO | Conditional | Null | First Bar | Last Bar |
|---|---|---|---|---|---|---|---|---|
| AAPL | candidate | 41 | 0 | 0 | 0 | 41 | 10:17:00 | 10:57:00 |
| AMZN | candidate | 206 | 0 | 0 | 147 | 59 | 09:30:03 | 12:56:00 |
| MAR | candidate | 76 | 0 | 0 | 44 | 32 | 09:30:06 | 10:56:00 |
| MU | candidate | 41 | 0 | 0 | 0 | 41 | 10:17:00 | 10:57:00 |
| SPY | etf | 166 | 0 | 0 | 0 | 166 | 05:59:41 | 08:49:14 |
| TSLA | candidate | 144 | 0 | 0 | 81 | 63 | 09:30:05 | 13:59:00 |
| XLB | etf | 11 | 0 | 0 | 0 | 11 | 04:58:00 | 08:20:01 |
| XLC | etf | 9 | 0 | 0 | 0 | 9 | 04:31:00 | 08:21:08 |
| XLE | etf | 100 | 0 | 0 | 0 | 100 | 05:56:30 | 08:49:00 |
| XLF | etf | 35 | 0 | 0 | 0 | 35 | 05:40:00 | 08:46:42 |
| XLI | etf | 13 | 0 | 0 | 0 | 13 | 05:00:00 | 08:43:02 |
| XLK | etf | 66 | 0 | 0 | 0 | 66 | 05:56:56 | 08:47:07 |
| XLP | etf | 30 | 0 | 0 | 0 | 30 | 05:54:05 | 08:47:59 |
| XLRE | etf | 4 | 0 | 0 | 0 | 4 | 04:00:00 | 07:21:09 |
| XLU | etf | 38 | 0 | 0 | 0 | 38 | 05:59:17 | 08:48:17 |
| XLV | etf | 30 | 0 | 0 | 0 | 30 | 05:35:09 | 08:45:25 |
| XLY | etf | 21 | 0 | 0 | 0 | 21 | 05:44:00 | 08:47:07 |
