# Ping Weekly Archive -- 2026-W29

| Session Date | Ticker | Type | Bars | Decisions |
| 2026-07-15 | SPY | etf | 216 | 0 |
| 2026-07-15 | V | candidate | 266 | 0 |
| 2026-07-15 | VLO | candidate | 240 | 0 |
| 2026-07-15 | WELL | candidate | 178 | 0 |
| 2026-07-15 | WMT | candidate | 181 | 0 |
| 2026-07-15 | XLB | candidate | 239 | 0 |
| 2026-07-15 | XLB | etf | 40 | 0 |
| 2026-07-15 | XLC | candidate | 243 | 0 |
| 2026-07-15 | XLC | etf | 42 | 0 |
| 2026-07-15 | XLE | candidate | 243 | 0 |
| 2026-07-15 | XLE | etf | 113 | 0 |
| 2026-07-15 | XLF | candidate | 243 | 0 |
| 2026-07-15 | XLF | etf | 117 | 0 |
| 2026-07-15 | XLI | candidate | 240 | 0 |
| 2026-07-15 | XLI | etf | 55 | 0 |
| 2026-07-15 | XLK | candidate | 243 | 0 |
| 2026-07-15 | XLK | etf | 106 | 0 |
| 2026-07-15 | XLP | candidate | 243 | 0 |
| 2026-07-15 | XLP | etf | 56 | 0 |
| 2026-07-15 | XLRE | candidate | 229 | 0 |
| 2026-07-15 | XLRE | etf | 40 | 0 |
| 2026-07-15 | XLU | candidate | 242 | 0 |
| 2026-07-15 | XLU | etf | 84 | 0 |
| 2026-07-15 | XLV | candidate | 243 | 0 |
| 2026-07-15 | XLV | etf | 108 | 0 |
| 2026-07-15 | XLY | candidate | 243 | 0 |
| 2026-07-15 | XLY | etf | 81 | 0 |
