# Ping Weekly Archive -- 2026-W35

| Session Date | Ticker | Type | Bars | Decisions |
| 2026-08-25 | FCX | candidate | 217 | 0 |
| 2026-08-25 | GOLD | candidate | 99 | 0 |
| 2026-08-25 | IWM | candidate | 270 | 0 |
| 2026-08-25 | JNJ | candidate | 262 | 0 |
| 2026-08-25 | JPM | candidate | 220 | 0 |
| 2026-08-25 | KO | candidate | 270 | 0 |
| 2026-08-25 | NEM | candidate | 216 | 0 |
| 2026-08-25 | NUE | candidate | 149 | 0 |
| 2026-08-25 | PAAS | candidate | 213 | 0 |
| 2026-08-25 | PG | candidate | 265 | 0 |
| 2026-08-25 | QQQ | candidate | 270 | 0 |
| 2026-08-25 | RGLD | candidate | 178 | 0 |
| 2026-08-25 | SCCO | candidate | 125 | 0 |
| 2026-08-25 | SHW | candidate | 118 | 0 |
| 2026-08-25 | SO | candidate | 222 | 0 |
| 2026-08-25 | SPY | candidate | 242 | 0 |
| 2026-08-25 | SPY | etf | 207 | 0 |
| 2026-08-25 | STLD | candidate | 155 | 0 |
| 2026-08-25 | V | candidate | 223 | 0 |
| 2026-08-25 | WMT | candidate | 47 | 0 |
| 2026-08-25 | XLB | candidate | 242 | 0 |
| 2026-08-25 | XLB | etf | 51 | 0 |
| 2026-08-25 | XLC | candidate | 238 | 0 |
| 2026-08-25 | XLC | etf | 41 | 0 |
| 2026-08-25 | XLE | candidate | 243 | 0 |
| 2026-08-25 | XLE | etf | 158 | 0 |
| 2026-08-25 | XLF | candidate | 243 | 0 |
| 2026-08-25 | XLF | etf | 96 | 0 |
| 2026-08-25 | XLI | candidate | 240 | 0 |
| 2026-08-25 | XLI | etf | 74 | 0 |
| 2026-08-25 | XLK | candidate | 242 | 0 |
| 2026-08-25 | XLK | etf | 96 | 0 |
| 2026-08-25 | XLP | candidate | 239 | 0 |
| 2026-08-25 | XLP | etf | 89 | 0 |
| 2026-08-25 | XLRE | candidate | 218 | 0 |
| 2026-08-25 | XLRE | etf | 37 | 0 |
| 2026-08-25 | XLU | candidate | 243 | 0 |
| 2026-08-25 | XLU | etf | 81 | 0 |
| 2026-08-25 | XLV | candidate | 244 | 0 |
| 2026-08-25 | XLV | etf | 78 | 0 |
| 2026-08-25 | XLY | candidate | 238 | 0 |
| 2026-08-25 | XLY | etf | 55 | 0 |
| 2026-08-26 | AEM | candidate | 237 | 0 |
| 2026-08-26 | AEM | etf | 110 | 0 |
| 2026-08-26 | ARM | candidate | 176 | 0 |
| 2026-08-26 | AU | candidate | 238 | 0 |
| 2026-08-26 | AU | etf | 138 | 0 |
| 2026-08-26 | CAT | candidate | 233 | 0 |
| 2026-08-26 | CAT | etf | 105 | 0 |
| 2026-08-26 | DIA | candidate | 247 | 0 |
| 2026-08-26 | FCX | candidate | 241 | 0 |
| 2026-08-26 | FCX | etf | 146 | 0 |
| 2026-08-26 | GE | candidate | 217 | 0 |
| 2026-08-26 | GEV | candidate | 213 | 0 |
| 2026-08-26 | GOLD | candidate | 130 | 0 |
| 2026-08-26 | GOLD | etf | 41 | 0 |
| 2026-08-26 | GOOGL | candidate | 220 | 0 |
| 2026-08-26 | IWM | candidate | 269 | 0 |
| 2026-08-26 | JNJ | candidate | 258 | 0 |
| 2026-08-26 | KO | candidate | 122 | 0 |
| 2026-08-26 | LIN | candidate | 202 | 0 |
| 2026-08-26 | MA | candidate | 119 | 0 |
| 2026-08-26 | META | candidate | 181 | 0 |
| 2026-08-26 | NEM | candidate | 243 | 0 |
| 2026-08-26 | NEM | etf | 142 | 0 |
| 2026-08-26 | NUE | candidate | 178 | 0 |
| 2026-08-26 | NUE | etf | 41 | 0 |
| 2026-08-26 | NVDA | candidate | 121 | 0 |
| 2026-08-26 | PAAS | candidate | 237 | 0 |
| 2026-08-26 | PAAS | etf | 94 | 0 |
| 2026-08-26 | PG | candidate | 256 | 0 |
| 2026-08-26 | QQQ | candidate | 269 | 0 |
| 2026-08-26 | RGLD | candidate | 181 | 0 |
| 2026-08-26 | RGLD | etf | 47 | 0 |
| 2026-08-26 | SCCO | candidate | 167 | 0 |
| 2026-08-26 | SCCO | etf | 65 | 0 |
| 2026-08-26 | SHW | candidate | 231 | 0 |
| 2026-08-26 | SO | candidate | 209 | 0 |
| 2026-08-26 | SPY | candidate | 241 | 0 |
| 2026-08-26 | SPY | etf | 204 | 0 |
| 2026-08-26 | STLD | candidate | 159 | 0 |
| 2026-08-26 | STLD | etf | 26 | 0 |
| 2026-08-26 | V | candidate | 122 | 0 |
| 2026-08-26 | XLB | candidate | 238 | 0 |
| 2026-08-26 | XLB | etf | 49 | 0 |
| 2026-08-26 | XLC | candidate | 240 | 0 |
| 2026-08-26 | XLC | etf | 54 | 0 |
| 2026-08-26 | XLE | candidate | 242 | 0 |
| 2026-08-26 | XLE | etf | 141 | 0 |
| 2026-08-26 | XLF | candidate | 246 | 0 |
| 2026-08-26 | XLF | etf | 75 | 0 |
| 2026-08-26 | XLI | candidate | 243 | 0 |
| 2026-08-26 | XLI | etf | 51 | 0 |
| 2026-08-26 | XLK | candidate | 239 | 0 |
| 2026-08-26 | XLK | etf | 82 | 0 |
| 2026-08-26 | XLP | candidate | 240 | 0 |
| 2026-08-26 | XLP | etf | 52 | 0 |
| 2026-08-26 | XLRE | candidate | 212 | 0 |
| 2026-08-26 | XLRE | etf | 35 | 0 |
| 2026-08-26 | XLU | candidate | 238 | 0 |
| 2026-08-26 | XLU | etf | 76 | 0 |
| 2026-08-26 | XLV | candidate | 243 | 0 |
| 2026-08-26 | XLV | etf | 67 | 0 |
| 2026-08-26 | XLY | candidate | 225 | 0 |
| 2026-08-26 | XLY | etf | 40 | 0 |
