# Ping Weekly Archive -- 2026-W25

| Session Date | Ticker | Type | Bars | Decisions |
|---|---|---|---|---|
| 2026-06-15 | AAPL | candidate | 220 | 0 |
| 2026-06-15 | ADBE | candidate | 220 | 0 |
| 2026-06-15 | AMZN | candidate | 220 | 0 |
| 2026-06-15 | ANET | candidate | 216 | 0 |
| 2026-06-15 | ARM | candidate | 268 | 0 |
| 2026-06-15 | AVGO | candidate | 268 | 0 |
| 2026-06-15 | GOOGL | candidate | 221 | 0 |
| 2026-06-15 | IBM | candidate | 217 | 0 |
| 2026-06-15 | KO | candidate | 182 | 0 |
| 2026-06-15 | LRCX | candidate | 219 | 0 |
| 2026-06-15 | META | candidate | 220 | 0 |
| 2026-06-15 | MSFT | candidate | 220 | 0 |
| 2026-06-15 | MU | candidate | 220 | 0 |
| 2026-06-15 | NUE | candidate | 206 | 0 |
| 2026-06-15 | NVDA | candidate | 220 | 0 |
| 2026-06-15 | PLD | candidate | 153 | 0 |
| 2026-06-15 | PLTR | candidate | 220 | 0 |
| 2026-06-15 | SMCI | candidate | 220 | 0 |
| 2026-06-15 | SPY | etf | 156 | 0 |
| 2026-06-15 | TSLA | candidate | 220 | 0 |
| 2026-06-15 | TSM | candidate | 268 | 0 |
| 2026-06-15 | WMT | candidate | 270 | 0 |
| 2026-06-15 | XLB | etf | 27 | 0 |
| 2026-06-15 | XLC | etf | 11 | 0 |
| 2026-06-15 | XLE | etf | 116 | 0 |
| 2026-06-15 | XLF | etf | 65 | 0 |
| 2026-06-15 | XLI | etf | 29 | 0 |
| 2026-06-15 | XLK | etf | 81 | 0 |
| 2026-06-15 | XLP | etf | 40 | 0 |
| 2026-06-15 | XLRE | etf | 17 | 0 |
| 2026-06-15 | XLU | etf | 54 | 0 |
| 2026-06-15 | XLV | etf | 52 | 0 |
| 2026-06-15 | XLY | etf | 26 | 0 |
| 2026-06-16 | AAPL | candidate | 182 | 0 |
| 2026-06-16 | ADBE | candidate | 182 | 0 |
| 2026-06-16 | AMD | candidate | 270 | 0 |
| 2026-06-16 | AMZN | candidate | 182 | 0 |
| 2026-06-16 | ANET | candidate | 182 | 0 |
| 2026-06-16 | APD | candidate | 198 | 0 |
| 2026-06-16 | ARM | candidate | 230 | 0 |
| 2026-06-16 | AVGO | candidate | 183 | 0 |
| 2026-06-16 | CAT | candidate | 269 | 0 |
| 2026-06-16 | FCX | candidate | 223 | 0 |
| 2026-06-16 | GOOGL | candidate | 184 | 0 |
| 2026-06-16 | IBM | candidate | 179 | 0 |
| 2026-06-16 | LRCX | candidate | 270 | 0 |
| 2026-06-16 | META | candidate | 182 | 0 |
| 2026-06-16 | MSFT | candidate | 182 | 0 |
| 2026-06-16 | MU | candidate | 270 | 0 |
| 2026-06-16 | NVDA | candidate | 182 | 0 |
| 2026-06-16 | PLTR | candidate | 182 | 0 |
| 2026-06-16 | SMCI | candidate | 183 | 0 |
| 2026-06-16 | SPY | etf | 154 | 0 |
| 2026-06-16 | TSLA | candidate | 182 | 0 |
| 2026-06-16 | TSM | candidate | 183 | 0 |
| 2026-06-16 | XLB | etf | 10 | 0 |
| 2026-06-16 | XLC | etf | 10 | 0 |
| 2026-06-16 | XLE | etf | 100 | 0 |
| 2026-06-16 | XLF | etf | 51 | 0 |
| 2026-06-16 | XLI | etf | 21 | 0 |
| 2026-06-16 | XLK | etf | 84 | 0 |
| 2026-06-16 | XLP | etf | 36 | 0 |
| 2026-06-16 | XLRE | etf | 15 | 0 |
| 2026-06-16 | XLU | etf | 41 | 0 |
| 2026-06-16 | XLV | etf | 34 | 0 |
| 2026-06-16 | XLY | etf | 19 | 0 |
| 2026-06-17 | AAPL | candidate | 181 | 0 |
| 2026-06-17 | ADBE | candidate | 181 | 0 |
| 2026-06-17 | AEP | candidate | 268 | 0 |
| 2026-06-17 | AMZN | candidate | 182 | 0 |
| 2026-06-17 | ANET | candidate | 181 | 0 |
| 2026-06-17 | ARM | candidate | 227 | 0 |
| 2026-06-17 | AVGO | candidate | 229 | 0 |
| 2026-06-17 | BAC | candidate | 183 | 0 |
| 2026-06-17 | D | candidate | 221 | 0 |
| 2026-06-17 | GOOGL | candidate | 181 | 0 |
| 2026-06-17 | IBM | candidate | 177 | 0 |
| 2026-06-17 | JPM | candidate | 223 | 0 |
| 2026-06-17 | LRCX | candidate | 181 | 0 |
| 2026-06-17 | META | candidate | 181 | 0 |
| 2026-06-17 | MS | candidate | 181 | 0 |
| 2026-06-17 | MSFT | candidate | 181 | 0 |
| 2026-06-17 | MU | candidate | 181 | 0 |
| 2026-06-17 | NVDA | candidate | 181 | 0 |
| 2026-06-17 | PG | candidate | 268 | 0 |
| 2026-06-17 | PLTR | candidate | 181 | 0 |
| 2026-06-17 | SMCI | candidate | 182 | 0 |
| 2026-06-17 | SPY | etf | 147 | 0 |
| 2026-06-17 | TSLA | candidate | 181 | 0 |
| 2026-06-17 | TSM | candidate | 228 | 0 |
| 2026-06-17 | WFC | candidate | 183 | 0 |
| 2026-06-17 | XLB | etf | 17 | 0 |
| 2026-06-17 | XLC | etf | 17 | 0 |
| 2026-06-17 | XLE | etf | 71 | 0 |
| 2026-06-17 | XLF | etf | 46 | 0 |
| 2026-06-17 | XLI | etf | 27 | 0 |
| 2026-06-17 | XLK | etf | 71 | 0 |
| 2026-06-17 | XLP | etf | 16 | 0 |
| 2026-06-17 | XLRE | etf | 20 | 0 |
| 2026-06-17 | XLU | etf | 37 | 0 |
| 2026-06-17 | XLV | etf | 24 | 0 |
| 2026-06-17 | XLY | etf | 19 | 0 |
| 2026-06-18 | AAPL | candidate | 220 | 0 |
| 2026-06-18 | ADBE | candidate | 220 | 0 |
| 2026-06-18 | AMZN | candidate | 220 | 0 |
| 2026-06-18 | ANET | candidate | 219 | 0 |
| 2026-06-18 | ARM | candidate | 268 | 0 |
| 2026-06-18 | AVGO | candidate | 270 | 0 |
| 2026-06-18 | GOOGL | candidate | 220 | 0 |
| 2026-06-18 | IBM | candidate | 220 | 0 |
| 2026-06-18 | JPM | candidate | 270 | 0 |
| 2026-06-18 | LRCX | candidate | 220 | 0 |
| 2026-06-18 | META | candidate | 220 | 0 |
| 2026-06-18 | MSFT | candidate | 220 | 0 |
| 2026-06-18 | MU | candidate | 220 | 0 |
| 2026-06-18 | NVDA | candidate | 220 | 0 |
| 2026-06-18 | PLTR | candidate | 220 | 0 |
