# Ping Weekly Archive -- 2026-W28

| Session Date | Ticker | Type | Bars | Decisions |
|---|---|---|---|---|
| 2026-07-06 | ABBV | candidate | 252 | 0 |
| 2026-07-06 | AEP | candidate | 211 | 0 |
| 2026-07-06 | BAC | candidate | 221 | 0 |
| 2026-07-06 | BRK-B | candidate | 217 | 0 |
| 2026-07-06 | CAT | candidate | 205 | 0 |
| 2026-07-06 | COST | candidate | 210 | 0 |
| 2026-07-06 | D | candidate | 107 | 0 |
| 2026-07-06 | ETR | candidate | 163 | 0 |
| 2026-07-06 | GE | candidate | 216 | 0 |
| 2026-07-06 | GEV | candidate | 218 | 0 |
| 2026-07-06 | GOOGL | candidate | 220 | 0 |
| 2026-07-06 | JNJ | candidate | 266 | 0 |
| 2026-07-06 | JPM | candidate | 268 | 0 |
| 2026-07-06 | LIN | candidate | 237 | 0 |
| 2026-07-06 | MRK | candidate | 222 | 0 |
| 2026-07-06 | MS | candidate | 199 | 0 |
| 2026-07-06 | NEE | candidate | 179 | 0 |
| 2026-07-06 | NUE | candidate | 154 | 0 |
| 2026-07-06 | PG | candidate | 217 | 0 |
| 2026-07-06 | SHW | candidate | 190 | 0 |
| 2026-07-06 | SO | candidate | 189 | 0 |
| 2026-07-06 | SPY | etf | 135 | 0 |
| 2026-07-06 | V | candidate | 269 | 0 |
| 2026-07-06 | WELL | candidate | 173 | 0 |
| 2026-07-06 | WMT | candidate | 220 | 0 |
| 2026-07-06 | XLB | etf | 23 | 0 |
| 2026-07-06 | XLC | etf | 16 | 0 |
| 2026-07-06 | XLE | etf | 75 | 0 |
| 2026-07-06 | XLF | etf | 67 | 0 |
| 2026-07-06 | XLI | etf | 26 | 0 |
| 2026-07-06 | XLK | etf | 62 | 0 |
| 2026-07-06 | XLP | etf | 25 | 0 |
| 2026-07-06 | XLRE | etf | 20 | 0 |
| 2026-07-06 | XLU | etf | 43 | 0 |
| 2026-07-06 | XLV | etf | 70 | 0 |
| 2026-07-06 | XLY | etf | 12 | 0 |
| 2026-07-07 | AEP | candidate | 206 | 0 |
| 2026-07-07 | BAC | candidate | 270 | 0 |
| 2026-07-07 | BRK-B | candidate | 218 | 0 |
| 2026-07-07 | C | candidate | 268 | 0 |
| 2026-07-07 | COST | candidate | 174 | 0 |
| 2026-07-07 | DIA | candidate | 270 | 0 |
| 2026-07-07 | ETR | candidate | 168 | 0 |
| 2026-07-07 | GOOGL | candidate | 121 | 0 |
| 2026-07-07 | IWM | candidate | 270 | 0 |
| 2026-07-07 | JPM | candidate | 270 | 0 |
| 2026-07-07 | MS | candidate | 257 | 0 |
| 2026-07-07 | PG | candidate | 218 | 0 |
| 2026-07-07 | QQQ | candidate | 270 | 0 |
| 2026-07-07 | SO | candidate | 213 | 0 |
| 2026-07-07 | SPY | candidate | 270 | 0 |
| 2026-07-07 | SPY | etf | 138 | 0 |
| 2026-07-07 | V | candidate | 267 | 0 |
| 2026-07-07 | WMT | candidate | 181 | 0 |
| 2026-07-07 | XLB | candidate | 269 | 0 |
| 2026-07-07 | XLB | etf | 13 | 0 |
| 2026-07-07 | XLC | candidate | 270 | 0 |
| 2026-07-07 | XLC | etf | 30 | 0 |
| 2026-07-07 | XLE | candidate | 270 | 0 |
| 2026-07-07 | XLE | etf | 69 | 0 |
| 2026-07-07 | XLF | candidate | 270 | 0 |
| 2026-07-07 | XLF | etf | 69 | 0 |
| 2026-07-07 | XLI | candidate | 263 | 0 |
| 2026-07-07 | XLI | etf | 32 | 0 |
| 2026-07-07 | XLK | candidate | 270 | 0 |
| 2026-07-07 | XLK | etf | 63 | 0 |
| 2026-07-07 | XLP | candidate | 269 | 0 |
| 2026-07-07 | XLP | etf | 37 | 0 |
| 2026-07-07 | XLRE | candidate | 254 | 0 |
| 2026-07-07 | XLRE | etf | 12 | 0 |
| 2026-07-07 | XLU | candidate | 270 | 0 |
| 2026-07-07 | XLU | etf | 33 | 0 |
| 2026-07-07 | XLV | candidate | 270 | 0 |
| 2026-07-07 | XLV | etf | 77 | 0 |
| 2026-07-07 | XLY | candidate | 270 | 0 |
| 2026-07-07 | XLY | etf | 19 | 0 |
